name,date,leben,lengthleben,idn,iplace,ibio,url
"Turgot, Anne-Robert-Jacques",1727 - 1781,,0,118763202,0,0,http://www.deutsche-biographie.de/pnd118763202.html
"Uecker, Wolf",1921 - 1999,,0,12198544X,0,0,http://www.deutsche-biographie.de/pnd12198544X.html
Tzannimulesterphus,1795,,0,1049992970,1,0,http://www.deutsche-biographie.de/pnd1049992970.html
"Tschudi, Clara",1856 - 1945,,0,13016741X,1,0,http://www.deutsche-biographie.de/pnd13016741X.html
"Tucher, Maria Magdalena Wilhelmina von",1781 - 1828,,0,1019759518,1,0,http://www.deutsche-biographie.de/pnd1019759518.html
"Tóth, Imre",1921 - 2010,,0,143185128,0,0,http://www.deutsche-biographie.de/pnd143185128.html
"Tullius Maximus, Quintus",[2. Jh.],,0,10240884X,0,0,http://www.deutsche-biographie.de/pnd10240884X.html
Ubaldus <de Lucca>,[14. Jh.],,0,103147667,0,0,http://www.deutsche-biographie.de/pnd103147667.html
"Uellenberg, Emil",1874 - 1944,,0,117266051,1,0,http://www.deutsche-biographie.de/pnd117266051.html
"Ueda, Akinari",1734 - 1809,,0,118625020,0,0,http://www.deutsche-biographie.de/pnd118625020.html
"Trümpy, Hans",1891 - 1974,,0,129443433,0,0,http://www.deutsche-biographie.de/pnd129443433.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd1037511638.html
"Tøxen, Jørgen Karstens Blok",1776 - 1848,,0,14058305X,1,0,http://www.deutsche-biographie.de/pnd14058305X.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd1037512413.html
"Török, Imre",1949 - ,,0,120739011,0,0,http://www.deutsche-biographie.de/pnd120739011.html
"Ueberrück, Wilhelm",1884 - 1954,,0,189534435,0,0,http://www.deutsche-biographie.de/pnd189534435.html
"Tulp, Nicolaas",1593 - 1674,,0,117752258,0,0,http://www.deutsche-biographie.de/pnd117752258.html
Udalricus <Kaegerl de Landau>,1505,,0,103147705,0,0,http://www.deutsche-biographie.de/pnd103147705.html
