name,date,leben,lengthleben,idn,iplace,ibio,url
"Suttner, Artur Gundaccar Freiherr von",1850 bis 1902,,0,101155891,0,0,http://www.deutsche-biographie.de/sfz129978.html
"Swoboda, Karl Maria",1857 bis 1943,,0,,0,0,http://www.deutsche-biographie.de/sfz130051.html
"Sulzmann, Erika",1911 bis 1989,,0,119073137,0,0,http://www.deutsche-biographie.de/sfzS22539-5.html
"Suessenguth, Karl",1893 bis 1955,,0,117678570,0,0,http://www.deutsche-biographie.de/sfzS22414.html
"Surland, Johann",1654 bis 1676,,0,128558849,0,0,http://www.deutsche-biographie.de/sfz129907.html
"Stürgkh, Barthold Graf von (bis 1918)",1898 bis 1965,,0,126990514,0,0,http://www.deutsche-biographie.de/sfz129344.html
"Sulzer, Georg",1495 bis 1588,,0,,0,0,http://www.deutsche-biographie.de/sfz129804.html
"Sulger, Meinrad",1842 bis 1898,,0,1012560694,0,0,http://www.deutsche-biographie.de/sfzS22482.html
"Stürmer, Viktor",1914 bis 1990,,0,11884377X,0,0,http://www.deutsche-biographie.de/sfzS22004.html
"Sybel, Friedrich Ludwig Karl von",1844 bis 1927,,0,10410595X,0,0,http://www.deutsche-biographie.de/sfz130068.html
"Susenbeth, Hermann",geboren 1857,,0,136019080,0,0,http://www.deutsche-biographie.de/sfz41720.html
"Sudermann, Hermann",um 1491    bis 1572 oder 1571 ,,0,13719417X,0,0,http://www.deutsche-biographie.de/sfz26811.html
"Stüve-Hirschfelder, Hella",1905 bis 1977,,0,140948368,1,0,http://www.deutsche-biographie.de/sfzS22042.html
"Suter, Hermann",1870 bis 1926,,0,119549220,0,0,http://www.deutsche-biographie.de/sfzS22638.html
"Suphan, Bernhard Ludwig",1845 bis 1911,,0,11737542X,1,0,http://www.deutsche-biographie.de/sfzS22576.html
"Sulzer, Georg",1844 bis 1929,,0,17407073X,0,0,http://www.deutsche-biographie.de/sfzS22521.html
"Sulger, Emil",1863 bis 1923,,0,117373192,0,0,http://www.deutsche-biographie.de/sfzS22481.html
"Sulzer, Sigmund",unbekannt,,0,,0,0,http://www.deutsche-biographie.de/sfz129807.html
"Suchlandt, Otto",1873 bis 1947,,0,126991219,0,0,http://www.deutsche-biographie.de/sfzS22298.html
"Susenbrot, Johann",1485 bis evtl. 1542,,0,100563848,0,0,http://www.deutsche-biographie.de/sfzS22608.html
"Suttner, Gustav Freiherr von",1826 bis 1900,,0,127883231,0,0,http://www.deutsche-biographie.de/sfzS22695.html
"Stürmer, Kurt",1912 bis vor 2000,,0,125706022,0,0,http://www.deutsche-biographie.de/sfzS22001-5.html
"Suttinger, Carl Benedikt",gestorben 1830,,0,115535926,0,0,http://www.deutsche-biographie.de/sfzS22690.html
"Sudermann, Heinrich",um 1300    bis 1366,,0,,0,0,http://www.deutsche-biographie.de/sfz129550.html
"Sudhoff, Karl",1853 bis 1938,,0,118853279,0,0,http://www.deutsche-biographie.de/sfz107304.html
"Susman, Margarete (geborene)",1872 bis 1966,,0,118620096,0,0,http://www.deutsche-biographie.de/sfz124156.html
"Swatosch, Leopold",1890 bis 1950,,0,133239896,1,0,http://www.deutsche-biographie.de/sfzS22734.html
"Surland, Peter",1660 bis 1748,,0,,0,0,http://www.deutsche-biographie.de/sfz129908.html
"Sunthausen, Valentin von",1476 bis 1550,,0,117375160,0,0,http://www.deutsche-biographie.de/sfzS22563.html
"Swart, Friedrich",1883 bis 1957,,0,101278969,1,0,http://www.deutsche-biographie.de/sfzS22728.html
"Suess, Hans Eduard",1909 bis 1993,,0,142130516,1,0,http://www.deutsche-biographie.de/sfzS22401-5.html
