name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Scheinpflug, Bernhard",1811 bis 1882,,,,,117194603,0,0,http://www.deutsche-biographie.de/sfzS02830.html
"Scheliha, Renata von",1901 bis 1967,,,,,118754467,0,0,http://www.deutsche-biographie.de/sfz111434.html
"Schenck, Hans",um 1580 oder 1590  bis 1648,,,,,137045751,0,0,http://www.deutsche-biographie.de/sfz111537.html
"Schertlingk, Jacobus",1613 bis 1672,Hamburg,wirk0,53.583329,10.000000,122766741,1,0,http://www.deutsche-biographie.de/sfzS03398.html
Scherenberg,unbekannt,,,,,14123511X,0,0,http://www.deutsche-biographie.de/sfz108726.html
"Schenckendorff, Emil Freiherr von",1837 bis 1915,Soldin,wirk0,52.923819,14.867850,117621056,1,0,http://www.deutsche-biographie.de/sfzS03099.html
"Schenckendorff, Emil Freiherr von",1837 bis 1915,Berlin,wirk1,52.500000,13.416669,117621056,1,0,http://www.deutsche-biographie.de/sfzS03099.html
"Scherrer, Willy",geboren 1894,,,,,107373505,0,0,http://www.deutsche-biographie.de/sfzS03383.html
"Schertel, Ernst",1884 bis 1958,München,wirk0,48.137222,11.575277,117763179,1,0,http://www.deutsche-biographie.de/sfzS03388.html
"Scheler, Johann Friedrich Ferdinand",1797 bis 1857,,,,,139523782,0,0,http://www.deutsche-biographie.de/sfz111426.html
"Schenzl, Guido",1823 bis 1890,,,,,117621188,0,0,http://www.deutsche-biographie.de/sfzS03223.html
"Scherl, Flora",1855 bis 1885,,,,,13956263X,0,0,http://www.deutsche-biographie.de/sfz111759.html
"Schelling, Friedrich Wilhelm von",1906 bis 2001,,,,,140546448,0,0,http://www.deutsche-biographie.de/sfz111495.html
"Schell, Maria",1926 bis 2005,,,,,118754483,0,0,http://www.deutsche-biographie.de/sfz111451.html
"Schellenberg, Guido",geboren 1867,,,,,139524118,0,0,http://www.deutsche-biographie.de/sfz111465.html
"Scheller, Wilhelm",1864 bis 1916,,,,,139524185,0,0,http://www.deutsche-biographie.de/sfz111474.html
"Schember, Kornelius",1888 bis 1965,,,,,139558128,0,0,http://www.deutsche-biographie.de/sfz111519.html
"Scherchen, Tona Techua",geboren 1938,,,,,124628052,0,0,http://www.deutsche-biographie.de/sfz111698.html
"Schembera, Viktor Karl",1841 bis 1891,Olmütz,wirk0,49.595520,17.251750,116135468,1,0,http://www.deutsche-biographie.de/sfzS03022.html
"Schembera, Viktor Karl",1841 bis 1891,Wien,wirk1,48.208199,16.371690,116135468,1,0,http://www.deutsche-biographie.de/sfzS03022.html
"Schenke, Wolf",1914 bis 1989,,,,,118842048,0,0,http://www.deutsche-biographie.de/sfzS03188.html
"Schenk, Laurentius Hartmann",1670 bis 1730,,,,,104286911,0,0,http://www.deutsche-biographie.de/sfz78188.html
"Schenk, Wenzel",1913 bis 1982,,,,,124098762,0,0,http://www.deutsche-biographie.de/sfzS03151.html
"Schenk von Limburg, Walther II.",unbekannt,,,,,139856110,0,0,http://www.deutsche-biographie.de/sfz111598.html
"Schenck, Carl",1831 bis 1902,,,,,139558810,0,0,http://www.deutsche-biographie.de/sfz111554.html
"Schelling, Ulrich von",1862 bis 1933,,,,,137697708,0,0,http://www.deutsche-biographie.de/sfz38637.html
"Scherman, Adolph",1807 bis 1876,,,,,139562710,0,0,http://www.deutsche-biographie.de/sfz111766.html
"Schember, Albert",1845 bis 1911,,,,,139524495,0,0,http://www.deutsche-biographie.de/sfz111516.html
"Scherer, Christoph",gestorben 1815,,,,,139561757,0,0,http://www.deutsche-biographie.de/sfz111726.html
"Scherek, Jakob",1870 bis 1927,,,,,11721812X,0,0,http://www.deutsche-biographie.de/sfzS03265.html
"Scherbeck, Johannes",1553 bis 1633,,,,,119833077,0,0,http://www.deutsche-biographie.de/sfzS03257.html
"Scheließnigg, Jacob",1790 bis 1867,,,,,117215082,0,0,http://www.deutsche-biographie.de/sfzS02887.html
"Schertle, Valentin",1809 bis 1885,,,,,117222054,0,0,http://www.deutsche-biographie.de/sfzS03392.html
"Schele, Friedrich Freiherr von",1847 bis 1904,,,,,135928532,0,0,http://www.deutsche-biographie.de/sfz14705.html
"Schelenz, Curt",1884 bis 1974,,,,,139523723,0,0,http://www.deutsche-biographie.de/sfz111423.html
"Scheu, Wilhelmine Christine",1814 bis 1862,,,,,139563172,0,0,http://www.deutsche-biographie.de/sfz111811.html
"Schenker-Angerer, August",1897 bis 1977,,,,,139561048,0,0,http://www.deutsche-biographie.de/sfz111679.html
"Scherf, Balthasar",gestorben 1643,Nürnberg,wirk0,49.454166,11.775000,131752049,1,0,http://www.deutsche-biographie.de/sfzS03318-5.html
"Scherer, Johann Egid",1844 bis 1904,,,,,130046914,0,0,http://www.deutsche-biographie.de/sfzS03295.html
"Scheller, Johann Erdmann",1785 bis 1845,,,,,136325734,0,0,http://www.deutsche-biographie.de/sfz111470.html
"Schenkel, Rudolf",1914 bis 2003,,,,,122509412,0,0,http://www.deutsche-biographie.de/sfzS03195.html
"Schering, Carl Gustav",erwähnt 1873 oder 1878 ,,,,,139859241,0,0,http://www.deutsche-biographie.de/sfz111747.html
"Schenk zu Schweinsberg, Georg",gestorben 1568,,,,,139559477,0,0,http://www.deutsche-biographie.de/sfz111617.html
"Scheinpflug, Paul",1875 bis 1937,,,,,117194670,0,0,http://www.deutsche-biographie.de/sfz97738.html
"Schermer, Anton",1759 bis 1821,,,,,129485691,0,0,http://www.deutsche-biographie.de/sfzS03358.html
"Scherl, Richard",unbekannt,,,,,139859462,0,0,http://www.deutsche-biographie.de/sfz111761.html
"Scherr, Bruno",1846 bis 1881,,,,,137185820,0,0,http://www.deutsche-biographie.de/sfz26710.html
"Schellander, Irene von",1873 bis 1933,Wien,wirk0,48.208199,16.371690,117215406,1,0,http://www.deutsche-biographie.de/sfzS02913.html
"Scherbaum, Adolf",geboren 1909,,,,,118607189,0,0,http://www.deutsche-biographie.de/sfzS03254.html
"Schenk von Stauffenberg, Eberhard Graf",1866 bis 1917,,,,,13956022X,0,0,http://www.deutsche-biographie.de/sfz111652.html
