name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Machtan, Lothar",1949 - ,Gelsenkirchen,wirk0,51.507500,7.122830,120386828,1,0,http://www.deutsche-biographie.de/pnd120386828.html
"Mahrenholz, ...",1725-1752[18. Jh.],Braunschweig,wirk0,52.265940,10.526730,104190147X,1,0,http://www.deutsche-biographie.de/pnd104190147X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd137714025.html
"Mahling, Friedrich",1865 - 1933,,,,,117518816,0,0,http://www.deutsche-biographie.de/pnd117518816.html
Maeandrius <Milesius>,[v3. Jh.],,,,,102397910,0,0,http://www.deutsche-biographie.de/pnd102397910.html
"Maier-Dorn, Emil",1908 - 1986,,,,,12475225X,0,0,http://www.deutsche-biographie.de/pnd12475225X.html
"Maggi, Giovanni",1566 - 1618,,,,,121090019,0,0,http://www.deutsche-biographie.de/pnd121090019.html
"Mahlke, Franz",1885 - ,,,,,116679786,0,0,http://www.deutsche-biographie.de/pnd116679786.html
"Maier, Katharina",1980 - ,,,,,133112454,0,0,http://www.deutsche-biographie.de/pnd133112454.html
"Maella, Mariano Salvador de",1739 - 1819,,,,,124391397,0,0,http://www.deutsche-biographie.de/pnd124391397.html
"Maffei, Guido von",1838 - 1922,,,,,116660775,0,0,http://www.deutsche-biographie.de/pnd116660775.html
"Mahn, Adam",1671 - 1737,Delitzsch,wirk0,51.525460,12.342840,10416400X,1,0,http://www.deutsche-biographie.de/pnd10416400X.html
"Mahn, Adam",1671 - 1737,Leipzig,wirk1,51.339444,12.371111,10416400X,1,0,http://www.deutsche-biographie.de/pnd10416400X.html
"Mader, Georg",1874 - ,,,,,116654880,0,0,http://www.deutsche-biographie.de/pnd116654880.html
"Maer, Franz",1909 - 1966,,,,,1043993797,0,0,http://www.deutsche-biographie.de/pnd1043993797.html
"Mahne, Erhard",1931 - ,,,,,102623848X,0,0,http://www.deutsche-biographie.de/pnd102623848X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119169754.html
"Machler-Stolzenbach, Beatrice",1923 - 1970,,,,,1043980288,0,0,http://www.deutsche-biographie.de/pnd1043980288.html
"Mahlke, Inger-Maria",1977 - ,Hamburg,wirk0,53.583329,10.000000,142006696,1,0,http://www.deutsche-biographie.de/pnd142006696.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118935003.html
"Macer, Gaius Licinius",[v66],,,,,119520257,0,0,http://www.deutsche-biographie.de/pnd119520257.html
"Madrid Hurtado, Miguel de la",1934 - 2012,Colima,wirk0,19.233329,-103.716669,121094529,1,0,http://www.deutsche-biographie.de/pnd121094529.html
"Macovescu, George",1913 - 2002,,,,,134147456,0,0,http://www.deutsche-biographie.de/pnd134147456.html
"Magirus, Walther",1657,,,,,124336310,0,0,http://www.deutsche-biographie.de/pnd124336310.html
"Mahyeuc, Yves",1462 - 1541,,,,,115676937,0,0,http://www.deutsche-biographie.de/pnd115676937.html
"Mai, Fee",1955 - 1983-2001,,,,,1044006412,0,0,http://www.deutsche-biographie.de/pnd1044006412.html
"Macasy, Gustav",1871 - 1905,,,,,116620935,0,0,http://www.deutsche-biographie.de/pnd116620935.html
"Magdalene <Dänemark, Königin>",1700 - 1770,,,,,118974351,0,0,http://www.deutsche-biographie.de/pnd118974351.html
"Madrazo y Kuntz, Luis de",1825 - 1897,Madrid,wirk0,40.416499,-3.702560,116655291,1,0,http://www.deutsche-biographie.de/pnd116655291.html
"Madrazo y Kuntz, Luis de",1825 - 1897,Madrid,wirk1,40.416499,-3.702560,116655291,1,0,http://www.deutsche-biographie.de/pnd116655291.html
"Madrazo y Kuntz, Luis de",1825 - 1897,Madrid,wirk2,40.416499,-3.702560,116655291,1,0,http://www.deutsche-biographie.de/pnd116655291.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119456907.html
"Mahlmeister, Josef",1959 - ,Bad Kissingen,wirk0,50.202280,10.077840,120811634,1,0,http://www.deutsche-biographie.de/pnd120811634.html
"Mahlmeister, Josef",1959 - ,Köln,wirk1,50.933333,6.950000,120811634,1,0,http://www.deutsche-biographie.de/pnd120811634.html
"Mahler, Horst",1936 - ,,,,,118576321,0,0,http://www.deutsche-biographie.de/pnd118576321.html
"Madelung, Aage",1872 - 1949,,,,,118919431,0,0,http://www.deutsche-biographie.de/pnd118919431.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd102831890.html
"Maerz, ...",1850-1860[19. Jh.],,,,,1044475064,0,0,http://www.deutsche-biographie.de/pnd1044475064.html
"Maillart, Louis Aimé",1817 - 1871,,,,,101379552,0,0,http://www.deutsche-biographie.de/pnd101379552.html
"Madrazo, José de",1781 - 1859,Santander,wirk0,43.464719,-3.804440,117518360,1,0,http://www.deutsche-biographie.de/pnd117518360.html
"Madrazo, José de",1781 - 1859,Madrid,wirk1,40.416499,-3.702560,117518360,1,0,http://www.deutsche-biographie.de/pnd117518360.html
"Magnus <VI., Norge, Kong>",1238 - 1280,,,,,118730142,0,0,http://www.deutsche-biographie.de/pnd118730142.html
"Macek, Josef",1922 - 1991,,,,,11955464X,0,0,http://www.deutsche-biographie.de/pnd11955464X.html
"Maier, Wolfgang",1934 - 1973,,,,,1044011971,0,0,http://www.deutsche-biographie.de/pnd1044011971.html
"Macartney, George Macartney",1737 - 1806,,,,,11899591X,0,0,http://www.deutsche-biographie.de/pnd11899591X.html
"Mahmud <II., Osmanisches Reich, Sultan>",1784 - 1839,,,,,124530877,0,0,http://www.deutsche-biographie.de/pnd124530877.html
"Maier, Hugo",1901 - 1939,Rǎdǎuţi,wirk0,47.850000,25.916669,104400827X,1,0,http://www.deutsche-biographie.de/pnd104400827X.html
"Maier, Hugo",1901 - 1939,Wien,wirk1,48.208199,16.371690,104400827X,1,0,http://www.deutsche-biographie.de/pnd104400827X.html
"Machold, Ernst",1843-1859,,,,,116629614,0,0,http://www.deutsche-biographie.de/pnd116629614.html
Magnus <Clinicus>,[2.Jh.n.Chr.],,,,,102397961,0,0,http://www.deutsche-biographie.de/pnd102397961.html
"Mailler, Hermann",1901 - 1954,Wien,wirk0,48.208199,16.371690,126569363,1,0,http://www.deutsche-biographie.de/pnd126569363.html
"Mailler, Hermann",1901 - 1954,Wien,wirk1,48.208199,16.371690,126569363,1,0,http://www.deutsche-biographie.de/pnd126569363.html
"Macho, Eva",1936 - ,Wien,wirk0,48.208199,16.371690,120536498,1,0,http://www.deutsche-biographie.de/pnd120536498.html
"Magnaguagno, Guido",1946 - ,,,,,120714841,0,0,http://www.deutsche-biographie.de/pnd120714841.html
"Magosch, Thomas",1972 - ,,,,,128375205,0,0,http://www.deutsche-biographie.de/pnd128375205.html
Macé <de la Charité>,[um 1283],,,,,102416729,0,0,http://www.deutsche-biographie.de/pnd102416729.html
Mahaut <von Artois>,1268 - 1329,Paris,wirk0,48.853409,2.348800,124502075,1,0,http://www.deutsche-biographie.de/pnd124502075.html
"Machado, Bernardino",1851 - 1944,Lissabon,wirk0,38.716670,-9.133330,116629282,1,0,http://www.deutsche-biographie.de/pnd116629282.html
"Macchia, Frank D.",1952 - ,,,,,115402292,0,0,http://www.deutsche-biographie.de/pnd115402292.html
"Magr, Joseph",1861 - 1924,Leipzig,wirk0,51.339444,12.371111,142849707,1,0,http://www.deutsche-biographie.de/pnd142849707.html
"Mailly, Anton",1874 - 1950,Görz,wirk0,45.940879,13.621670,116689366,1,0,http://www.deutsche-biographie.de/pnd116689366.html
"Mailly, Anton",1874 - 1950,Wien,wirk1,48.208199,16.371690,116689366,1,0,http://www.deutsche-biographie.de/pnd116689366.html
