name,date,leben,lengthleben,idn,iplace,ibio,url
"Böhme, Johann Gottlob",1717 bis 1780,"Böhme: Joh. Gottlob Böhme, geb. 20. März 1717 zu Wurzen, † 20. Juli 1780 zu Leipzig. Auf Schulpforte vorgebildet, besuchte er die Universität Leipzig und bildete sich vornehmlich unter Mascov's Leitung in den historischen Disciplinen aus. Im J. 1751 wurde er außerordentlicher Professor daselbst und|sechs Jahre später erhielt er die durch Jöcher's Tod erledigte Professur der Geschichte. Im J. 1766 wurde er u. a. zum kursächsischen Hofhistoriographen ernannt, nachdem er einen Ruf als Professor des Natur- und Völkerrechts nach Utrecht ausgeschlagen hatte. Sein Verhältniß zu Goethe, der an ihn empfohlen war und den er vergeblich bei dem ihm von seinem Vater vorgeschriebenem juristischen Studium festzuhalten versuchte, ist bekannt. Ein gewissenhafter, wenn auch kein glänzender Lehrer — er las über Geschichte und deutsches Reichsstaatsrecht — ereilte B. das Loos der Sterblichen unerwartet und vergleichungsweise früh: mitten in der Vorlesung traf ihn auf dem Katheder ein tödtlicher Schlagfluß. Die Gelehrsamkeit Böhme's war durchaus solid und verrieth die vortreffliche Schule, die er durchgemacht hatte. Seine historischen Schriften gehören fast ausschließlich dem Bereiche der deutschen, resp. obersächsischen und thüringischen Geschichte an: es sind aber meist kleine, in gutem Latein abgefaßte Abhandlungen und Untersuchungen, die für ihre Zeit anregend, für unsere wenigstens noch literarhistorisch von Interesse sind, und sich durch Gründlichkeit und Umsicht und meist auch durch geschmackvolle Darstellung hervorthun. Ein besonderer Werth kommt noch heutzutage seinen ""Acta pacis Olivensis inedita"" (
2 Bde. 1763—65) zu, Beiträge ersten Ranges zu der Geschichte des denkwürdigen Friedens des J. 1660, die er mit anerkennungswerther Thatkraft gesammelt und veröffentlicht, und durch die jedem Bande beigegebenen Observationes nicht unwesentlich erhöht hat. Ein umfassendes selbständiges Werk auf dem Gebiete der politischen Geschichte besitzen wir von ihm nicht. Dagen sollen, nach seinen eigenen Aeußerungen, des Jenenser Professors C. G. Heinrich ""Geschichte des deutschen Reichs"" (8 Bde.) und dessen sächsische Geschichte (2 Bde.) ein Plagiat aus seinen Vorlesungen sein. Für die Literaturgeschichte sind seine ""Opuscula academica de literatura Lipsiensi"" auch heut zu Tage keineswegs entwerthet. Als Dichter in der lateinischen Sprache ist er vielfach und unter den gegebenen Voraussetzungen nicht ohne Grund gerühmt worden, wie dies seine gleich nach seinem Tode (im J. 1780) gesammelten ""Carmina latina"" bezeugen. Von Charakter scheint B. nach allem was wir wissen, tadellos und edel, in seinem Wesen, trotz des eleganten Lateins, das er schrieb, nicht frei von Schwerfälligkeit gewesen zu sein. Seine Schriften sind bei Meusel verzeichnet. ",2761,100046797,0,1,http://www.deutsche-biographie.de/sfz5005.html
"Grossi, Ernst von",1782 bis 1829,"Grossi: Ernst v. Grossi, Arzt, den 21. Juli 1782 in Passau geboren, hatte in Wien Medicin studirt und daselbst im J. 1801 die Doctorwürde erlangt. In seine Vaterstadt zurückgekehrt, fungirte er daselbst als Hofrath und zweiter Ordinarius am Krankenhause, machte 1803, nach Säcularisirung des Fürstenthums Passau, eine Reise nach Halle, Berlin und Paris und folgte 1804 einem Rufe als Professor der Anatomie, Physiologie und Pathologie nach Salzburg. Zwei Jahre später, nachdem Salzburg unter österreichische Herrschaft gekommenwar, kehrte er nach Passau zurück, und unterstützte seinen Vater in dessen sehr ausgebreiteter ärztlicher Praxis, 1808 erhielt er eine Anstellung als Medicinalrath bei dem General-Commissariat des Unterdonaukreises und 1809 einen Rufals Professor der medicinischen Klinik an die landärztliche Schule in München. Im J. 1814 gab er diese Stellung auf, trat jedoch drei Jahre später wiederals Obermedicinalrath in das Collegium ein, wurde 1824 nach Auflösung desselben zum Professor der Pathologie an der medicinisch-praktischen Lehranstalt- und zum Abtheilungsarzt am allgemeinen Krankenhause, und 1826 zum Professor der Klinik an der neu errichteten Universität in München ernannt; einfrühzeitiger Tod in Folge einer, wie es heißt, falsch behandelten Brustfellentzündung machte seinem Leben am 31. December 1829 ein Ende. — Wegenseiner Humanität und ärztlichen Geschicklichkeit von seinen Mitbürgern hochgeschätzt, wegen seiner Liebenswürdigkeit und Lehrfähigkeit von seinen Schülernvergöttert, nimmt G. mit seiner hervorragenden Bildung nicht nur in der Heilkunde, sondern auch in den Naturwissenschaften, und mit der Nüchternheit und Klarheit seines Urtheils eine ehrenvolle Stellung unter den Aerzten seiner Zeitein. Frei von jeder naturphilosophischen Speculation, auf dem Boden der Physik, Chemie, Anatomie und Physiologie stehend, von dem Werthe pathologisch-anatomischer Forschungen für die Bearbeitung der Pathologie durchdrungen und jedeihm hiefür gebotene Gelegenheit benützend, hat er in dem von ihm veröffentlichten ""Versuch einer allgemeinen Krankheitslehre, entworfen vom Standpunkteder Naturgeschichte"" (in 2 Bänden, 1811, später in erweiterter Form als ""Opera medica postnuma"" von seinen Schülern S. Fischer und F. Pruner in 3 Bänden 1831—32 herausgegeben) mit das Beste geliefert, was die deutsche Medicin jener Zeit an derartigen Schriften aufzuweisen hat. Die sachverständige Kritik nahm das Werk mit ungetheiltem Beifalle auf, die große Masse, dem Tagesgötzen der Naturphilosophie huldigend, konnte dieser nüchternen, naturwissenschaftlichen Arbeit keinen Geschmack abgewinnen und ging über dieselbezur Tagesordnung über, und so ist der Name dieses vortrefflichen Mannes wenig über sein engeres Vaterland, Baiern, hinausgedrungen, das seine Verdienste um die leidende Menschheit und um die Ausbildung der ärztlichen Jugend dankbar anerkannt hat. ",2892,116871660,0,1,http://www.deutsche-biographie.de/sfz24046.html
"Scanagatta, Franziska",1776 bis 1865,"Scanagatta: Franziska Scanagatta, k. k. österreichischer Lieutenant. Als die Tochter angesehener und vermögender Eltern am 1. August 1776 zu Mailand geboren, zeigte sie von frühester Kindheit an wenig weiblichen Sinn, aber Neigung für die Spiele und die Beschäftigungen der Knaben. Als 1794 ihr etwa gleichalteriger Bruder, welchem ganz entgegengesetzte Denkungsart innewohnte, in die Militärakademie zu Wiener Neustadt eintreten und sie zu der nämlichen Zeit zu den Salesianerinnen in Wien gebracht werden sollte, der Bruder aber durch Krankheit verhindert wurde die Reise zu unternehmen, faßte sie den Entschluß, an seiner Stelle Soldat zu werden und, statt in das Kloster zu gehen, die Kriegsschule zu besuchen. Verschiedene günstige Umstände begünstigten und erleichterten die Ausführung ihres Vorhabens. Dazu gehörte namentlich, daß mit Rücksicht auf die Unsicherheit des Weges beschlossen ward, sie die Reise als Francesco S. in männlicher Kleidung machen zu lassen, daß der Vater sie nicht begleiten, sondern sie der Obhut von Freunden anzuvertrauen, denen sie nur oberflächlich bekannt war, und daß der Bruder nicht in die Anstalt selbst eintreten, sondern als sogenannter Frequentant am Unterrichte theilnehmen sollte. Alle diese Umstände wußte sie mit großem Geschick zu benutzen und so glückte ihr Vorhaben. Am 1. Juli 1794 ward fie in die Akademie aufgenommen und am 16. Januar 1797, nach wohlbestandener Prüfung, ausgemustert. Sie kam als Fähnrich zum Warasdin-St. Georger Grenzregiment, welchem sie sofort nach Mainz einen Rekrutentransport zuführte. Die nächste Zeit brachte sie in verschiedenen Theilen des Reiches, meist auf Märschen, zu; glaubte sie irgendwo Verdacht erregt zu haben, so wußte sie zu veranlassen, daß sie von da entfernt wurde. 1799 zog sie in den Krieg. Klenau mußte damals von der Belagerung der Stadt Genua ablassen; bei einem Rückzugsgefechte wurde sie im December jenes Jahres verwundet. Nun ward ihr Geheimniß offenbart. Sie entdeckte sich dem Feldpater, kam in das Lazareth und ward, am 1. März 1800 zum Lieutenant befördert, nachdem sie hergestellt war, auf unbestimmte Zeit beurlaubt und am 16. December 1801 pensionirt. 1804 heirathete sie einen anderen Officier, den damaligen Lieutenant Spini; als dieser 1834 als Major gestorben war, verlieh der Kaiser ihr dessen Pension zu ihrer eigenen. Sie selbst starb erst am 1. Januar 1865 zu Mailand. Franziska S. wird als klein und häßlich geschildert; infolge häufigen Rasirens zeigte ihre Oberlippe kräftiges Bartwuchsthum. Mit einem Kameraden, welcher über ihre geringe Körpergröße spottete, soll sie einen Zweikampf ausgefochten haben.",2629,13811322X,0,1,http://www.deutsche-biographie.de/sfz77848.html
"Leonhard, Gustav",1816 bis 1878,"Leonhard: Gustav Leonhard, Professor der Mineralogie an der Universität Heidelberg, Sohn des berühmten Mineralogen Karl Cäsar v. Leonhard (s. unten). Geboren am 12. Nov. 1816 in München, siedelte L. mit seinem Vater bei dessen Berufung an die Universität Heidelberg 1818 in die Neckarstadt über, erhielt daselbst seine Jugendbildung und widmete sich unter der speziellen Leitung seines Vaters auf der Universität dem Studium der Mineralogie und der damit zusammenhängenden Wissenschaften. Mit der gekrönten Preisschrift: ""Mineralogisch geognostische Beschreibung der Umgegend von Schriesheim, mit besonderer Berücksichtigung der an der Bergstraße auftretenden Porphyre"" (abgedruckt im N. Jahrb. f. Min. 1839 S. 26) erwarb er sich 1840 den Doctorhut und begab sich sodann zu seiner weiteren Ausbildung auf die Universität Berlin. Nach seiner Rückkehr habilitirte er sich 1841 als Privatdocent in Heidelberg und wurde 1853 hier zum außerordentlichen Professor der Mineralogie ernannt. Nachdem er unter der Leitung und in Begleitung seines Vaters viele wissenschaftliche Reisen gemacht, publicirte L. ein durch die sorgfältige Zusammstellung der Fundorte ausgezeichnetes ""Handwörterbuch der topographischen Mineralogie"", 1843 und begann dann sich besonders der geologischen Untersuchung Badens zuzuwenden. Eine Reihe von Werken sind die Frucht dieser Erforschungen: ""Geognostische Skizze von Baden"" 1846, in 2. Auflage 1861; ""Beiträge zur mineralogischgeognostischen Kenntniß Badens"" in 3 Heften 1853—54; ""Die Mineralien Badens"" 1855. Von mehr allgemeinem Werthe ist die Abhandlung: ""Der quarzführende Porphyr"" 1851, in 2. Aufl. 1855 erschienen, welche eine eingehende Monographie der genannten Felsart darstellt. Außerdem lieferte L. eine geognostische Karte von Spanien, eine Uebersetzung von Murchison's vortrefflichem Werkchen: ""Ueber die Alpen"" und Zahlreiche, kleinere Aufsätze, z. B.: Ueber Minette an der Bergstraße, Ueber das Vorkommen des Scheelit bei Schriesheim (N. Jahrb. f. Min., Geogn. u. Petr.) etc. Seine hervorragendste selbständige Publication ist die mit vielem Fleiße und Sachkenntniß verfaßte und als Lehrbuch sehr brauchbare Schrift: ""Grundzüge der Geognosie und Geologie,"" welche zuerst 1851, in 2. Aufl. 1860 und in 3. Aufl. 1874 erschien. Ganz besonderes Verdienst aber erwarb sich L. um die Wissenschaft durch die Fortführung des ""Neuen Jahrbuch für Mineralogie, Geognosie und Petrefactenkunde"" nach dem Tode seines Vaters, erst gemeinsam mit H. Bronn und nach dessen Tode mit H. B. Geinitz in Dresden. Die darin von L. gelieferten Referate meist mineralogischen Inhaltes zeichnen sich ebenso durch richtige, sachgemäße Beurtheilung, wie durch ruhige tactvolle Behandlung vortheilhaft aus. L. starb am 27. Dec. 1878 in Heidelberg.",2754,116919183,0,1,http://www.deutsche-biographie.de/sfz50382.html
"Hanau, Salomon Jehuda Leib Cohen",gestorben 1746,"Hanau: Salomon Jehuda Leib Cohen Hanau, aus Hanau gebürtig, starb nach vielen Reisen durch Deutschland und Italien am 1. Septbr. 1746 in|Hannover, ungefähr 60 Jahre alt. Er verfaßte sieben Werke über die Grammatik der hebräischen Sprache, welche mehrmals aufgelegt wurden. Sein erstes Werk ""Binjan Schlomo"" verfaßte er in seinem 20. Lebensjahr, es wurde 1708 in Frankfurt a. M. mit Approbation vieler Rabbiner gedruckt. Wolf (Bibl. hebr. I. 1053) sagt von diesem Werke: ""Digna quoque quae Christianis evolvatur"". Wenn nun auch in unserer Zeit diesem Lobe nicht allseitig zugestimmt wird, so sind doch Hanaus grammatische Erklärungen zu fast allen zerstreuten sprachlichen Bemerkungen im Talmud und Midrasch nicht zu unterschätzen. Nach Wolf a. a. D. hätte das Frankfurter Rabbinat gedroht, diese Schrift zu verbrennen, wenn H. nicht die verletzenden und geringschätzenden Ausdrücke, die er sich in seinen Kritiken gegen die alten Exegeten und Grammatiker erlaubt habe, widerrufe. Luzzatto bemerkt hiergegen (Prolegomeni 61), daß von einem Widerruf sich nirgends etwas fände und H. auch in seinen späteren Schriften seine kritische Sprache nicht gemäßigt habe. In der That aber liegt uns auf einem Octavblättchen der verlangte Widerruf, in Frankfurt gedruckt, vor Augen. In einer Schrift ""Schaare Tefillah"" hat H. die täglichen jüdischen Gebete sprachlich verbessert; ein Verfahren, das viele Streitschriften hervorrief. Der streitsüchtige Jacob Emden beschuldigte ihn sogar (Vorwort zu Luach Eres) die rabbinischen Approbationen gefälscht zu haben. ",1549,131785710,0,1,http://www.deutsche-biographie.de/sfz25783.html
Tschinkel,unbekannt,"
Tschinkel:
August Tschinkel, einer der hervorragendsten Großindustriellen Oesterreichs und der Begründer der berühmten Firma ""August Tschinkel's Söhne"", stammte aus Schönfeld bei Kreibitz in Böhmen, von wo aus er den Hausirhandel mit Zwirnen nach Baiern betrieb. Dort lernte er die Fabrikation von Cichorienkaffee und anderen Surrogaten für den Kaffee kennen, der zur Zeit der Continentalsperre einen kaum noch erschwinglichen Preis erreicht hatte, und faßte den Plan, diese Fabrikation auch in Oesterreich einzuführen. Er verschaffte sich also Kenntnisse von der Productionsweise und erwarb sich im Jahre 1806 die Erlaubniß, in Schönfeld Kaffeesurrogate erzeugen zu dürfen. Aber obwohl er unermüdlich arbeitete, hatte er doch mit solchen unüberwindlichen Schwierigkeiten, namentlich bei Beschaffung des Rohmaterials, der Zuckerrüben und Cichorienwurzeln, die aus Deutschland bezogen werden mußten, zu kämpfen, daß er bereits nach kurzer Zeit den Versuch aufgeben und zu seiner früheren Hantirung zurückkehren mußte. Als er jedoch nach sechsjähriger Unterbrechung die Fabrikation wieder aufnahm, war er mehr vom Glück begleitet, so daß er und seine Söhne hinreichend Arbeit fanden und sie sich mit der Zeit auch verbesserte Betriebsmaschinen anschaffen konnten. Das Geschäft hatte bereits eine solche Ausdehnung gewonnen, daß|täglich 10 Centner Surrogate erzeugt wurden, als August T. im Jahre 1833 starb. Die Witwe und die drei Söhne Augusts, Emanuel (geb. am 1. Jan. 1814 zu Schönfeld), Anton und Franz übernahmen nun seine Weiterführung und gaben ihm eine solche Ausdehnung, daß sich die Nothwendigkeit herausstellte, die nöthigen Rohproducte im Lande selbst zu erbauen. Nachdem die ersten Proben in Schönfeld mißlungen waren, machte man im Jahre 1844 bei Lobositz die ersten Anbauversuche mit Magdeburger Zuckerrüben. Das Ergebniß war zufriedenstellend und so konnten die Brüder in Lobositz eine neue Cichorienfabrik mit der Firma ""Brüder Tschinkel"" anlegen, die sie bereits im Jahre 1857 um das Doppelte vergrößerten. Ein Jahr darauf eröffneten sie gleichfalls in Lobositz eine Zuckerfabrik und um dieselbe Zeit in Schönfeld auch eine Chokoladenfabrik. Seitdem nahmen die Unternehmungen der Brüder die größte Ausdehnung an, so daß sie bald zu den bedeutendsten Großindustriellen in Oesterreich gezählt werden mußten. Im Jahre 1869 kauften sie die Herrschaft Tschischkowitz mit Trebnitz und Kostialow an und verlegten sich nunmehr auch auf die Bierbrauerei. Außerdem begründeten sie noch Brodbäckereien, Dampfmühlen und Canditenfabriken und betheiligten sich in der Duxer Gegend am Kohlenbergbau und in Hüttengrund bei Teplitz an der Tafelglasfabrikation. Sie beschäftigten ein Heer von circa 4000 Arbeitern und die entsprechende Anzahl von Beamten. Der eigentliche Leiter des Geschäftes scheint Emanuel T. gewesen zu sein. Er erwarb sich für ganz Nordböhmen bleibende Verdienste, da er energisch für den Bau der Nordbahn eintrat. Er starb am 5. Juli 1871.",2961,139987487,0,1,http://www.deutsche-biographie.de/sfz83069.html
"Schneider, Otto Hermann Eduard",1815 bis 1880,"Schneider: Otto Hermann Eduard Schneider, Philologe und Schulmann des 19. Jahrhunderts. Er wurde als der Sohn eines schwedischen Polizeicommissarius am 25. April 1815 in Stralsund geboren, erhielt auf dem dortigen Gymnasium seine Vorbildung und studirte alsdann von Michaelis 1834 an in Greifswald unter Schömann's Leitung und von Michaelis 1836 an in Berlin vornehmlich bei Böckh und Lachmann Philologie. Am 16. Juni 1838 promovirte er hier mit einer Böckh als ϑρεπτήρια gewidmeten Dissertation ""De veterum in Aristophanem scholiorum fontibus capita priora"", welche er bald darauf vervollständigt als Buch erscheinen ließ. Durch Böckh in das königliche pädagogische Seminar als ordentliches Mitglied aufgenommen, begann er Michaelis 1839 das gesetzliche Probejahr am damaligen Pädagogium in Charlottenburg. Er verblieb als Lehrer an dieser Anstalt, bis er Ostern 1842 durch Lachmann's Vermittlung die Berufung in eine ordentliche Lehrerstelle am Gymnasium Ernestinum in Gotha erhielt. An dieser Schule ist er — seit 1855 als|Professor — fortan thätig geblieben, als Gelehrter und Lehrer gleich hoch geschätzt. Mehrfach an ihn ergangene Berufungen in akademische Aemter hatte er ausgeschlagen, sah sich aber doch verhältnißmäßig früh genöthigt, der durch eingetretene Schwerhörigkeit für ihn mühevoller gewordenen Schularbeit ganz zu entsagen, als er im Mai 1869 auf einer Reise von einem Schlaganfall betroffen wurde. Er lebte als Emeritus noch elf Jahre in eifriger wissenschaftlicher Thätigkeit, bis er einem erneuten Schlaganfalle am 28. März 1880 in Gotha erlag. — Seine wissenschaftliche Bedeutung liegt vornehmlich außer in den oben erwähnten Studien über die Aristophanes-Scholien in seinen Arbeiten zu Nikandros und Kallimachos: ""Nicandrea. Theriaca et Alexipharmaca recensuit et collegit, commentationes addidit O. Schneider"", 1856; ""Prolegomena in Callimachi αἰτίων fragmenta"", 1851; ""De Callimachi operum tabula, quae extat apud. Suidam"", 1862; ""Callimachea. I. Hymni cum scholiis; II. Fragmenta"", 1870—73, ""eine umfassende und auf reichen handschriftlichen Hülfsmitteln beruhende Bearbeitung aller Ueberreste dieses Dichters, die reife Frucht langjähriger eifriger Studien"" (Bursian); aber auch seine Indices zur Naturgeschichte des Plinius, 1857, seine Schrift ""De censione hastaria veterum Romanorum conjecturae"", 1842. und seine Schulausgabe ausgewählter Reden des Isokrates, zuerst 1859 und 1860 erschienen, haben verdiente Anerkennung gefunden. Von den zahlreichen Abhandlungen, die er in wissenschaftlichen Zeitschriften veröffentlichte, sind vornehmlich die 12 Decaden der ""Emendationes Aristophaneae"" in den Jahrbüchern für classische Philologie 1876—1880 zu nennen.",2687,116836911,0,1,http://www.deutsche-biographie.de/sfz78823.html
"Pirch, Franz Otto von",1733 bis 1813,"Pirch: Franz Otto v. Pirch, preußischer General der Infanterie, am 16. Februar 1783 auf dem väterlichen Gute Nosinke oder Klein-Nossin im Kreise Stolp in Pommern geboren und bei den Brüdern seines Vaters, welche sächsische Officiere waren, in Dresden erzogen, stand zuerst ebenfalls in sächsischen Diensten, kam durch die Gefangennahme von Pirna in preußische und nahm in diesen am siebenjährigen Kriege zunächst in Böhmen, dann in Pommern und schließlich in Sachsen, später auch am baierischen Erbfolgekriege und im J. 1787 an dem Feldzuge in Holland theil. Als 1793 von Wesel aus ein Corps unter dem Herzog Friedrich von Braunschweig gegen die Franzosen in Marsch gesetzt wurde, führte P., welcher für seine Person demselben zugetheilt wurde, ohne daß sein in Stettin garnisonirendes Regiment mobil gemacht war, die Avantgarde desselben am 30. Januar über den Rhein. Zum Commandanten von Venloo ernannt, vertrieb er am 5. März durch ein Bombardement den Feind aus dem gegenüberliegenden Fort Saint-Michel. Das Corps trat darauf zur Hauptarmee unter dem Prinzen von Sachsen-Coburg; das Commando desselben überahm der General v. Knobelsdorff. P. focht mit demselben zunächst in den Niederlanden, seit dem Monat September aber bei der Armee des Herzog Karl Wilhelm Ferdinand von Braunschweig und seines Nachfolgers, des Feldmarschall v. Möllendorff, in der Rheinpfalz. Die Deckung des Abmarsches aus dem Lager von Saarbrücken in die Stellung bei Moorlautern am 18. und 19. November und sein Verhalten in der am 29. und 30. desselben Monats bei letzterem Orte geschlagenen Schlacht trugen ihm den großen Rothen Adlerorden ein, welchen König Friedrich Wilhelm II. ihm mit einem sehr schmeichelhaften Handschreiben übersandte; am 23. Mai 1794 focht er wieder bei Kaiserslautern. Nach dem Baseler Frieden ging er zu den in Südpreußen stehenden Truppen; 1796 übernahm er die Stellung als General-Inspecteur der pommerschen Infanterie in Stargard, welche ihm bereits 1793 verliehen worden war. Im J. 1800 erhielt er den Schwarzen Adlerorden; der gute Zustand der unter seinen Befehlen stehenden Truppen veranlaßte König Friedrich Wilhelm III. ihm mehrfach namhafte pecuniäre Zuwendungen zu Theil werden zu lassen. Als im Herbst 1805 die Armee mobil gemacht wurde, führte P. das Pommersche Corps nach Thüringen und erhielt hier das Commando des Hauptcorps der Armee des Herzogs von Braunschweig; es zeigte sich jedoch, daß er den Anforderungen, welche der Dienst im Felde macht, nicht mehr gewachsen war; er wurde daher nach Rückkehr der Truppen in ihr Friedensverhältniß in den Ruhestand versetzt und gleichzeitig zum Gouverneur von Colberg ernannt, wobei ihm eröffnet wurde, daß dies nur eine Sinecure und daß er seinen Wohnsitz nach eigener Wahl überall anderswo nehmen könne; er lebte daher bis zu seinem am 16. August 1813 erfolgten Tode in Stargard, zwei seiner Söhne waren gleichzeitig mit ihm Generale.",2902,139211624,0,1,http://www.deutsche-biographie.de/sfz96023.html
Wulflaich,unbekannt,"Wulflaich, ein Longobarde, welcher in den Tagen des Königs Childebert II. (576—96) und des Erzbischofs Magnericus von Trier (bis 587?) in den Ardennen die seltsame Lebensweise der Säulenheiligen nachahmte, durch welche namentlich in Syrien Symeon Stylita berühmt geworden war. Gregor v. Tours erzählt (Hist. Francor. VIII, 15), er sei auf einer Reise ins Trierische ad Eposium castrum gekommen, wo ihn der Diacon Vulfilaicus aufgenommen und in sein|Monasterium geführt habe, welches etwa acht Meilen von jener Burg, hoch oben auf einem Berge gelegen sei. Hier habe jener Wulflaich eine große, dem hl. Martinus geweihte und durch dessen und andere Reliquien ausgezeichnete Basilika erbaut. Eposium wird von Longnon (Géographie de la Gaule an VIe siècle, Paris 1878, p. 369) als Yvois erklärt. Yvois oder Ivois ist das heutige Carignan, welches 21 Kilometer ö. s. östl. von Sedan am Chiers liegt und unter Ludwig XIV. einem Grafen von Soissons aus dem Hause Savoyen als duchépairie zugewiesen wurde, wobei es seinen jetzigen Namen erhielt. Auf Gregor's Begehren erzählte ihm sein Gastfreund, daß er frühzeitig vom Ruhme des hl. Martin angezogen worden sei, dann dessen Basilika (in Tours) aufgesucht, mit dem Abte Aridius (Aredius) bekannt geworden, von diesem unterrichtet und in sein Kloster (Limarcino in termino, also in der Nähe von Limoges) mitgenommen worden sei, wo er ein sonderbares Wunder mit von dem Grabe des Heiligen genommenem und in einer Capsula verschlossenem Staube erlebt. Dann habe er seinen Weg in territorium Trevericae urbis fortgesetzt, wo er auf jenem Berge mit eigenen Händen sich eine Wohnung hergerichtet; in der Nähe sei ein Heiligthum der Diana gewesen, die das noch heidnische Volk hier anbetete. Er habe dann eine Säule (columna) aufgestellt, auf der er selbst im rauhesten Winter ausgehalten habe, um von ihr herab dem Volke gegen den abgöttischen Cult seiner Diana zu predigen. Doch seien ihm von der Kälte die Nägel von den Füßen herabgefroren und sein Bart habe Eiszapfen wie Kerzen gebildet. Die Bekehrung der Bevölkerung und die Zerstörung des Dianaheiligthums seien ihm dann endlich gelungen, doch habe sich der böse Feind an ihm gerächt, indem er ihm eine den ganzen Körper überziehende Pockenkrankheit gesandt habe. Von dieser habe er sich durch Salbung aus der vom Grabe des hl. Martinus mitgebrachten Oelampulle geheilt, doch sei er von vorüberreisenden Bischöfen ermahnt worden, diese dem hiesigen Klima wenig angemessene Lebensweise aufzugeben, von seiner Säule herabzusteigen und mit den übrigen Brüdern seines Klosters zusammenzuleben. Er habe, obgleich widerstrebend, diesem Rathe sich gefügt, damit es nicht von ihm heiße, er sei dem Geheiße der Priester ungehorsam gewesen. Auch sonst wußte W. noch allerlei Wunderbares zu erzählen (eb. c. 16). Die Säule wurde auf Veranlassung des Bischofs zerstört, da er einmal den W. in seiner Villa, etwas weitweg, eingeladen hatte. Weiteres wissen wir von W. nicht, als daß im J. 979 eine Translation seiner Gebeine unter dem Erzbischof Egbert von Trier stattfand (Brower, Ann. Trev. p. 482).",3080,138466793,0,1,http://www.deutsche-biographie.de/sfz86237.html
"Guttel, Kaspar","erwähnt 1498, gestorben 1542","Guttel: Kaspar Guttel (Güttel, Güettel, Güettell, Güthel, Guthell), gebürtig aus München in Baiern, † am 24. Mai 1542 in Eisleben. Er war Theolog, wallfahrtete nach Rom, trat 1498 in den Orden der Augustiner Eremiten und wurde von Staupitz 1514 oder 1515 nach Neustadt-Eisleben (nicht Neustadt a./O.) gesandt, um daselbst ein Augustinerkloster aufzurichten. Er wandte sich aber bald der evangelischen Lehre zu und verkündigte dieselbe mit großem Eifer an verschiedenen Orten wie in Zwickau, Arnstadt, Brix in Böhmen. Schon 1518 trat er, unmittelbar von Staupitz angeregt, in|seinem ""Büchlein von Adam's Werken und Gottes Gnaden"" für das alleinige Vertrauen auf die Gnade Gottes in Christo Jesu ein. Von großem Einfluß sind seine in kräftigem, wenn auch unbehülflichem Deutsch geschriebenen Volksschriften gewesen (vgl. Krumhaar, Die Grafschaft Mansfeld, Eisleben 1855; E. Weller, Repertorium typograph. im Register v. Güthel). In seiner ""Schutzrede wider etliche ungezähmte freche Clamanten"", 1522, schlägt er, wie Luther in der Schrift an den Adel, vor, Kurfürst Albrecht möchte sich als Primas durch ganz Germanien an die Spitze der Bewegung stellen und eine deutsche Kirche gründen helfen. Da er 1517 in Leipzig Doctor der Theologie geworden war, traten die Leipziger Theologen heftig gegen ihn auf. Dagegen nennt ihn Luther nur den frommen Dr. Kasper, wie er denn anderwärts als der ""Evangelist in der Grafschaft Mansfeld"" und als ein ""hochgelahrter, gottseliger und treuer Mann"" bezeichnet wird. In Arnstadt predigte er 1522 auf dem Markte gegen die Irrthümer der römischen Kirche und ließ diese Predigten, wie seine früher in Zwickau gehaltenen zu Wittenberg drucken. Später sehen wir ihn als ersten evangelischen Pfarrer und Superintendent der Grafschaft Mansfeld, als welcher er in Eisleben starb.",1805,104125594,0,1,http://www.deutsche-biographie.de/sfz24817.html
