name,date,leben,lengthleben,idn,iplace,ibio,url
"Latzina, Anemone",1942 - 1993,,0,132410605,0,0,http://www.deutsche-biographie.de/pnd132410605.html
"Lauwers, Jan",1957 - ,,0,133764117,0,0,http://www.deutsche-biographie.de/pnd133764117.html
"Laurana, Francesco",1425 - 1502,,0,119129256,0,0,http://www.deutsche-biographie.de/pnd119129256.html
"Latzko, Reinhard",1963 - ,,0,135269202,0,0,http://www.deutsche-biographie.de/pnd135269202.html
"Lazarus, Max",1869 - 1949,,0,14353033X,1,0,http://www.deutsche-biographie.de/pnd14353033X.html
"Lau, Barbara",1670 - 1706,,0,1019764570,0,0,http://www.deutsche-biographie.de/pnd1019764570.html
"Lazzer, Dieter de",1941 - ,,0,110214498,0,0,http://www.deutsche-biographie.de/pnd110214498.html
"Le Brun de la Rochette, Claude",1560 - 1630,,0,129652091,0,0,http://www.deutsche-biographie.de/pnd129652091.html
"Lattmann, Dieter",1926 - ,,0,118570064,0,0,http://www.deutsche-biographie.de/pnd118570064.html
"Lauder, Ronald S.",1944 - ,,0,13062425X,0,0,http://www.deutsche-biographie.de/pnd13062425X.html
"Laughton, Charles",1899 - 1962,,0,118726684,1,0,http://www.deutsche-biographie.de/pnd118726684.html
"Latomus, Johann",1524 bis 1600,"Latomus: Johann Latomus, geb. am 24. Jan. 1524 zu Frankfurt a. M., † 1600, studirte zu Frankfurt, Köln, Bergen, Mainz und Freiburg, trat sodann in das Frankfurter Chorherrenstift St. Bartholomäi ein, als dessen Dekan er sein Leben beschloß. Er bekleidete zeitweilig das Amt eines Inquisitors der Bücher auf der Frankfurter Messe, legte aber dasselbe wegen der vielen damit verbundenen Verdrießlichkeiten nieder. Seine Mußestunden widmete er geschichtlichen Studien und hinterließ: ""Historia de Monguntinis Episcopis""; ""Historia Principum Austrasiae a Carola Hastano usque ad Philippum III Hispaniae regem""; ""Antiquitas Francofordiae""; ""Origo et progressus coenobii Canonicorum regularium ordinis S. Augustini de Corsendoncq"".",725,116862793,0,1,http://www.deutsche-biographie.de/pnd119739305.html
"Lau, Fritz",1872 - 1966,,0,116865156,0,0,http://www.deutsche-biographie.de/pnd116865156.html
"Lasser, Moritz Otto von",1870 - 1916,,0,130006270,0,0,http://www.deutsche-biographie.de/pnd130006270.html
"Lauer, Nikolaus",-,,0,174133618,0,0,http://www.deutsche-biographie.de/pnd174133618.html
"Lauffer, Lazarus Gottlieb",1660-1700,,0,120417707,0,0,http://www.deutsche-biographie.de/pnd120417707.html
"Le Maistre de Sacy, Isaac-Louis",1613 - 1684,,0,119453142,1,0,http://www.deutsche-biographie.de/pnd119453142.html
"Laurent, Théodore",1863 - 1953,,0,133544699,0,0,http://www.deutsche-biographie.de/pnd133544699.html
"Layh, Willi",-,,0,134815696,0,0,http://www.deutsche-biographie.de/pnd134815696.html
"Laudien, Hedwig",1884 - 1968,,0,11675320X,0,0,http://www.deutsche-biographie.de/pnd11675320X.html
"Latzko, Andreas",1876 - 1943,,0,120739755,1,0,http://www.deutsche-biographie.de/pnd120739755.html
"Lastufka, Maria",1932,,0,126698902,0,0,http://www.deutsche-biographie.de/pnd126698902.html
