name,date,leben,lengthleben,idn,iplace,ibio,url
"Schleifenbaum, Friedrich",1856 bis 1914,,0,117643505,0,0,http://www.deutsche-biographie.de/sfzS04570.html
"Schimmelmann, Ludwig Heinrich",1743 bis 1793,,0,139574344,0,0,http://www.deutsche-biographie.de/sfz112239.html
"Schindler, Zeno",1917 bis 2004,,0,139575995,0,0,http://www.deutsche-biographie.de/sfz112302.html
"Schindler, Bartholomäus",unbekannt,,0,139865624,0,0,http://www.deutsche-biographie.de/sfz112322.html
"Schleinitz, Hermann von",erwähnt 1290,,0,139551913,0,0,http://www.deutsche-biographie.de/sfz112785.html
"Schlegel, Johann Frederik Vilhelm",1765 bis 1836,,0,104066490,0,0,http://www.deutsche-biographie.de/sfz112646.html
"Schindler, Rudolph",1887 bis 1953,,0,118795023,0,0,http://www.deutsche-biographie.de/sfz74718.html
"Schlebusch, Hubert",1893 bis 1955,,0,130455172,1,0,http://www.deutsche-biographie.de/sfzS04423.html
"Schindler, Philipp Ernst",gestorben 1765,,0,136373305,0,0,http://www.deutsche-biographie.de/sfz48720.html
"Schindler, Alfred",geboren 1949,,0,139576010,0,0,http://www.deutsche-biographie.de/sfz112303.html
"Schlegel, Georg",1782 bis 1853,,0,139539514,0,0,http://www.deutsche-biographie.de/sfz112658.html
"Schlegel, Emil",1852 bis 1934,,0,117283479,1,0,http://www.deutsche-biographie.de/sfzS04474-5.html
"Schlegel, Louis",1858 bis 1929,,0,133861759,0,0,http://www.deutsche-biographie.de/sfzS04499-4.html
"Schimony-Schimonsky, Gottfried-Ludwig",1670 bis 1726,,0,139574824,0,0,http://www.deutsche-biographie.de/sfz112254.html
"Schirren, Wilhelm Heinrich",1839 bis 1902,,0,139536736,0,0,http://www.deutsche-biographie.de/sfz112477.html
"Schirokauer, Alfred",1880 bis 1934,,0,117276464,1,0,http://www.deutsche-biographie.de/sfzS04299.html
"Schlayer, Johann Jakob",1805 bis 1856,,0,13954349X,0,0,http://www.deutsche-biographie.de/sfz112597.html
"Schlagintweit, Reinhard",geboren 1928,,0,138130698,0,0,http://www.deutsche-biographie.de/sfz74719.html
"Schirrmann, Gudrun",geboren 1942,,0,143416618,0,0,http://www.deutsche-biographie.de/sfz112502.html
"Schleicher, Johannes",1836 bis 1918,,0,139548122,0,0,http://www.deutsche-biographie.de/sfz112722.html
"Schleicher, Werner",erwähnt 1984,,0,139548254,0,0,http://www.deutsche-biographie.de/sfz112725.html
