name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Benedict, Georg Wilhelm",1648 - 1719,,,,,1019758260,0,0,http://www.deutsche-biographie.de/pnd1019758260.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd1014910455.html
Benedictus <Nomentanus>,[um 751],,,,,102424284,0,0,http://www.deutsche-biographie.de/pnd102424284.html
"Benedicti, Hieronymus",1756 - 1809,,,,,129767581,0,0,http://www.deutsche-biographie.de/pnd129767581.html
"Beran, Katja",1968 - ,,,,,13768438X,0,0,http://www.deutsche-biographie.de/pnd13768438X.html
"Bentinck, William Henry Cavendish",1774 - 1839,,,,,118741527,0,0,http://www.deutsche-biographie.de/pnd118741527.html
"Benkard, Georg",1881 - 1955,,,,,102120404,0,0,http://www.deutsche-biographie.de/pnd102120404.html
"Benz, Heinz",1890 - 1930,,,,,1036335186,0,0,http://www.deutsche-biographie.de/pnd1036335186.html
"Bender, Helmut",1925 - 2007,,,,,119037947,0,0,http://www.deutsche-biographie.de/pnd119037947.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd101482000.html
"Bennett, William Andrew Cecil",1900 - 1979,,,,,119545829,0,0,http://www.deutsche-biographie.de/pnd119545829.html
Benedictus <Stendal>,[15. Jh.],,,,,102424349,0,0,http://www.deutsche-biographie.de/pnd102424349.html
"Berckhmyller, Jacob",1601,,,,,120263629,0,0,http://www.deutsche-biographie.de/pnd120263629.html
"Hasselmann, Wilfried",1924 - 2003,,,,,118819984,0,0,http://www.deutsche-biographie.de/pnd118819984.html
"Hauswirth, René",1933 - ,,,,,107432994,0,0,http://www.deutsche-biographie.de/pnd107432994.html
"Haueter, Bruno",1952 - ,,,,,1046110470,0,0,http://www.deutsche-biographie.de/pnd1046110470.html
"Haubenschmid, Johann Nepomuk",1792 - 1858,München,wirk0,48.137222,11.575277,1042335508,1,0,http://www.deutsche-biographie.de/pnd1042335508.html
"Haufler, Max",1910 bis 1965,,,,,12813626X,0,0,http://www.deutsche-biographie.de/pnd1021354368.html
"Hassauer, Friederike",1951 - ,,,,,116514256,0,0,http://www.deutsche-biographie.de/pnd116514256.html
"Hauer, Karl",1875 - 1919,Gmunden,wirk0,47.918869,13.797539,139199780,1,0,http://www.deutsche-biographie.de/pnd139199780.html
"Haselhuhn, Werner",1925 - 2007,Bad Frankenhausen (Kyffhäuser),wirk0,51.356090,11.099769,119495805,1,0,http://www.deutsche-biographie.de/pnd119495805.html
"Haselhuhn, Werner",1925 - 2007,Dresden,wirk1,51.050890,13.738319,119495805,1,0,http://www.deutsche-biographie.de/pnd119495805.html
"Haselhuhn, Werner",1925 - 2007,Dresden,wirk2,51.050890,13.738319,119495805,1,0,http://www.deutsche-biographie.de/pnd119495805.html
"Hasselberg, Viola",1968 - ,Bonn,wirk0,50.734166,7.952770,1038589991,1,0,http://www.deutsche-biographie.de/pnd1038589991.html
"Hassel, Paul",1838 - 1906,,,,,116515015,0,0,http://www.deutsche-biographie.de/pnd116515015.html
"Hartwig, Hans",1917 - 1994,,,,,1030395063,0,0,http://www.deutsche-biographie.de/pnd1030395063.html
"Hauptmann, Helmut",1928 - ,Berlin,wirk0,52.500000,13.416669,1038593646,1,0,http://www.deutsche-biographie.de/pnd1038593646.html
"Hase, Friedrich",1818,,,,,1025376978,0,0,http://www.deutsche-biographie.de/pnd1025376978.html
"Haug-Titel, Britta",1929 - ,Stuttgart,wirk0,48.782222,9.176944,116526963,1,0,http://www.deutsche-biographie.de/pnd116526963.html
"Haug-Titel, Britta",1929 - ,Wiesbaden,wirk1,50.082580,8.249320,116526963,1,0,http://www.deutsche-biographie.de/pnd116526963.html
"Hasler, Gottlieb",1848[19. Jh.],Basel,wirk0,47.549999,7.583330,1042335672,1,0,http://www.deutsche-biographie.de/pnd1042335672.html
"Haupt, Zygmunt",1907 - 1975,,,,,121545539,0,0,http://www.deutsche-biographie.de/pnd121545539.html
"Hausman, Andreas",1661-16881688,Münsterschwarzach,wirk0,49.805909,10.234379,129577707,1,0,http://www.deutsche-biographie.de/pnd129577707.html
"Hausman, Andreas",1661-16881688,Donauwörth,wirk1,48.718040,10.779299,129577707,1,0,http://www.deutsche-biographie.de/pnd129577707.html
"Hauschild, Heinrich Moritz",1825 - 1904,Höckendorf <Landkreis Sächsische Schweiz- Osterzgebirge>,wirk0,51.224229,13.909349,1034744534,1,0,http://www.deutsche-biographie.de/pnd1034744534.html
"Hauschild, Heinrich Moritz",1825 - 1904,Bremen,wirk1,53.083329,8.833330,1034744534,1,0,http://www.deutsche-biographie.de/pnd1034744534.html
"Hauschild, Heinrich Moritz",1825 - 1904,Bremen,wirk2,53.083329,8.833330,1034744534,1,0,http://www.deutsche-biographie.de/pnd1034744534.html
"Hasler, Gabriele",1957 - ,,,,,120491036,0,0,http://www.deutsche-biographie.de/pnd120491036.html
"Hauber, Katharina",[2. H. 18. Jh.],,,,,142872571,0,0,http://www.deutsche-biographie.de/pnd142872571.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd116510846.html
"Haspel, Friedrich Ernst",1721 - 1763,,,,,139940286,0,0,http://www.deutsche-biographie.de/pnd139940286.html
"Hasluck, Paul",1905 - 1993,,,,,119248239,0,0,http://www.deutsche-biographie.de/pnd119248239.html
"Haupt, Klaus",1930 - ,,,,,12071213X,0,0,http://www.deutsche-biographie.de/pnd12071213X.html
"Hassemer, Winfried",1940 - 2014,Gau-Algesheim,wirk0,49.956690,8.015689,122137787,1,0,http://www.deutsche-biographie.de/pnd122137787.html
"Haughton, Hugh",1948 - ,Cork,wirk0,51.897970,-8.470610,135761174,1,0,http://www.deutsche-biographie.de/pnd135761174.html
Hartwig <von Raute>,[12. Jh.],,,,,101244975,0,0,http://www.deutsche-biographie.de/pnd101244975.html
"Haustein, Beatrix",1974 - 2002,,,,,11411742X,0,0,http://www.deutsche-biographie.de/pnd11411742X.html
"Hase, Rosa",1977 - ,Berlin,wirk0,52.500000,13.416669,1038565812,1,0,http://www.deutsche-biographie.de/pnd1038565812.html
"Haude, L.",1822,,,,,1050650212,0,0,http://www.deutsche-biographie.de/pnd1050650212.html
"Hasler, Bernhard",1884 - 1945,,,,,116513713,0,0,http://www.deutsche-biographie.de/pnd116513713.html
"Hausdorff, Rita",1905 - 1953,Athen,wirk0,37.979449,23.716219,116537442,1,0,http://www.deutsche-biographie.de/pnd116537442.html
"Hausdorff, Rita",1905 - 1953,London,wirk1,51.508530,-0.125740,116537442,1,0,http://www.deutsche-biographie.de/pnd116537442.html
"Hauchin, Jean",1589,,,,,122185633,0,0,http://www.deutsche-biographie.de/pnd122185633.html
"Hauenstein, Johann Wilibald",1505 - 1539,Nürnberg,wirk0,49.454166,11.775000,1012555844,1,0,http://www.deutsche-biographie.de/pnd1012555844.html
"Hauenstein, Johann Wilibald",1505 - 1539,Rom,wirk1,41.894739,12.483900,1012555844,1,0,http://www.deutsche-biographie.de/pnd1012555844.html
"Hauenstein, Johann Wilibald",1505 - 1539,Jerusalem,wirk2,31.769040,35.216329,1012555844,1,0,http://www.deutsche-biographie.de/pnd1012555844.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd131692968.html
Haspel,[um 1356],,,,,103080848,0,0,http://www.deutsche-biographie.de/pnd103080848.html
"Hatton, Christopher",1540 - 1591,,,,,116519444,0,0,http://www.deutsche-biographie.de/pnd116519444.html
"Hasselbach, Alexander",1912 - 1991,,,,,143133306,0,0,http://www.deutsche-biographie.de/pnd143133306.html
"Hausch, Georg",[um 1607-nach 1658],,,,,1019765682,0,0,http://www.deutsche-biographie.de/pnd1019765682.html
"Hausmann, Sibylla",1979 - ,Wolfsburg,wirk0,52.424520,10.781499,101669878X,1,0,http://www.deutsche-biographie.de/pnd101669878X.html
"Hary, Armin",1937 - ,,,,,105780995,0,0,http://www.deutsche-biographie.de/pnd105780995.html
"Hassel, Johann Friedrich",1805,Kroppenstedt,wirk0,51.942109,11.308410,1030058512,1,0,http://www.deutsche-biographie.de/pnd1030058512.html
"Hausmann, Friedrich Wilhelm",1871 - ,,,,,116540176,0,0,http://www.deutsche-biographie.de/pnd116540176.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd1037525698.html
"Haskell, Arnold Lionel",1903 - 1980,,,,,126372217,0,0,http://www.deutsche-biographie.de/pnd126372217.html
"Hatrík, Juraj",1941 - ,,,,,128987782,0,0,http://www.deutsche-biographie.de/pnd128987782.html
"Hasselmann, Alexandra",1975 - ,,,,,1038570913,0,0,http://www.deutsche-biographie.de/pnd1038570913.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd1015500331.html
"Haugwitz, Karl von",1795-1805,,,,,1018625437,0,0,http://www.deutsche-biographie.de/pnd1018625437.html
"Hartwig, Paul Hermann",1871 - 1927,,,,,1032032561,0,0,http://www.deutsche-biographie.de/pnd1032032561.html
"Hauke, Simone Ingeborg",1970 - ,Wien,wirk0,48.208199,16.371690,14326530X,1,0,http://www.deutsche-biographie.de/pnd14326530X.html
"Hausleiter, Hermann",1875 - 1952,,,,,1038595576,0,0,http://www.deutsche-biographie.de/pnd1038595576.html
"Hauschild, Max",1810 - 1895,,,,,117504424,0,0,http://www.deutsche-biographie.de/pnd117504424.html
Hartwig <von Lierheim>,1184,,,,,140071709,0,0,http://www.deutsche-biographie.de/pnd140071709.html
"Hau, Arno",1968 - ,,,,,1038590175,0,0,http://www.deutsche-biographie.de/pnd1038590175.html
"Haubl, Rolf",1951 - ,,,,,120147378,0,0,http://www.deutsche-biographie.de/pnd120147378.html
"Hausner, N.N.",[um 1840?-],,,,,1019729074,0,0,http://www.deutsche-biographie.de/pnd1019729074.html
