name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Manitius, Johann",1631 - 1702,,,,,1017461880,0,0,http://www.deutsche-biographie.de/pnd1017461880.html
"Manasses <I., Remensis>",1080,,,,,11907298X,0,0,http://www.deutsche-biographie.de/pnd11907298X.html
"Mangano, Silvana",1930 - 1989,Rom,wirk0,41.894739,12.483900,119338823,1,0,http://www.deutsche-biographie.de/pnd119338823.html
"Mangano, Silvana",1930 - 1989,Madrid,wirk1,40.416499,-3.702560,119338823,1,0,http://www.deutsche-biographie.de/pnd119338823.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd121809617.html
"Mall, Sepp",1955 - ,,,,,120307413,0,0,http://www.deutsche-biographie.de/pnd120307413.html
"Maisch, ...",1967[20. Jh.],,,,,1044485647,0,0,http://www.deutsche-biographie.de/pnd1044485647.html
"Majica, Marin",1975 - ,Berlin,wirk0,52.500000,13.416669,1044042419,1,0,http://www.deutsche-biographie.de/pnd1044042419.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd12478951X.html
"Mandl, Hans",1899 - 1970,Szeged,wirk0,46.253000,20.148240,116728213,1,0,http://www.deutsche-biographie.de/pnd116728213.html
"Mandl, Hans",1899 - 1970,Wien,wirk1,48.208199,16.371690,116728213,1,0,http://www.deutsche-biographie.de/pnd116728213.html
"Mandl, Hans",1899 - 1970,Wien,wirk2,48.208199,16.371690,116728213,1,0,http://www.deutsche-biographie.de/pnd116728213.html
"Malling, Mathilda",1864 - 1942,,,,,119197030,0,0,http://www.deutsche-biographie.de/pnd119197030.html
"Mallickh, Alexander",1972,,,,,127014187,0,0,http://www.deutsche-biographie.de/pnd127014187.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd122969596.html
"Maletzke, Helmut",1920 - ,,,,,118730371,0,0,http://www.deutsche-biographie.de/pnd118730371.html
"Mangold, Fritz",1891 - 1914,,,,,136569226,0,0,http://www.deutsche-biographie.de/pnd136569226.html
Maleachi <Prophet>,[v480],,,,,118640828,0,0,http://www.deutsche-biographie.de/pnd118640828.html
Makkī Ibn-Abī-Ṭālib al-Qaisī,[965] - 1045,Kairuan,wirk0,35.678100,10.096330,119340801,1,0,http://www.deutsche-biographie.de/pnd119340801.html
Makarius <Heiliger>,1153,Würzburg,wirk0,49.787779,9.936109,1035493705,1,0,http://www.deutsche-biographie.de/pnd1035493705.html
Makarius <Heiliger>,1153,Würzburg,wirk1,49.787779,9.936109,1035493705,1,0,http://www.deutsche-biographie.de/pnd1035493705.html
Makarius <Heiliger>,1153,Regensburg,wirk2,49.015000,12.095560,1035493705,1,0,http://www.deutsche-biographie.de/pnd1035493705.html
"Maittaire, Michael",1668 - 1747,London,wirk0,51.508530,-0.125740,100174841,1,0,http://www.deutsche-biographie.de/pnd100174841.html
"Maleszewski, Piotr Pawek Jan",1767 - 1828,,,,,104224185,0,0,http://www.deutsche-biographie.de/pnd104224185.html
"Malespini, Ricordano",1281,,,,,100198511,0,0,http://www.deutsche-biographie.de/pnd100198511.html
"Malesherbes, Chrétien Guillaume Lamoignon de",1721 - 1794,,,,,118781413,0,0,http://www.deutsche-biographie.de/pnd118781413.html
"Mallé, Maria",1947 - ,,,,,134589688,0,0,http://www.deutsche-biographie.de/pnd134589688.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd124330495.html
"Malatesta, Giacomo",1566 - 1600,,,,,140712259,0,0,http://www.deutsche-biographie.de/pnd140712259.html
Malachias <Sanctus>,1094 - 1148,,,,,118576631,0,0,http://www.deutsche-biographie.de/pnd118576631.html
"Mann, Christiane",1959 - 1987,USA,wirk0,39.759999,-98.500000,1044090928,1,0,http://www.deutsche-biographie.de/pnd1044090928.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119418495.html
"Man, Herman de",1898 - 1946,,,,,118988298,0,0,http://www.deutsche-biographie.de/pnd118988298.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118882503.html
"Malfi, Tiberio",1620,,,,,128382899,0,0,http://www.deutsche-biographie.de/pnd128382899.html
"Makowsky, Jutta",1928 - 2013,München,wirk0,48.137222,11.575277,104404358X,1,0,http://www.deutsche-biographie.de/pnd104404358X.html
"Manger, Friedrich",1735 - 1797,,,,,1019085037,0,0,http://www.deutsche-biographie.de/pnd1019085037.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd136932452.html
"Malouet, Pierre-Victor",1740 - 1814,,,,,118885219,0,0,http://www.deutsche-biographie.de/pnd118885219.html
"Malinovskij, Rodion Ja.",1898 - 1967,,,,,120740567,0,0,http://www.deutsche-biographie.de/pnd120740567.html
"Malevič, Kazimir S.",1878 - 1935,Kiew,wirk0,50.454659,30.523800,118640836,1,0,http://www.deutsche-biographie.de/pnd118640836.html
"Malevič, Kazimir S.",1878 - 1935,Witebsk,wirk1,55.190399,30.204899,118640836,1,0,http://www.deutsche-biographie.de/pnd118640836.html
"Malevič, Kazimir S.",1878 - 1935,Sankt Petersburg,wirk2,59.894440,30.264170,118640836,1,0,http://www.deutsche-biographie.de/pnd118640836.html
