name,date,cities,funct,lat,longi,idn,iplace,ibio,url
Johann VI.,"erwähnt 1556, gestorben 1567",,,,,132590220,0,1,http://www.deutsche-biographie.de/sfz53363.html
"Schlief, Hans","erwähnt 1435, gestorben 1466",,,,,138160082,0,1,http://www.deutsche-biographie.de/sfz78501.html
"Willer, Georg","erwähnt 1564, gestorben 1593 oder 1594 ",,,,,120839784,0,1,http://www.deutsche-biographie.de/sfz85680.html
"Hirzel, Salomon",1727 bis 1818,,,,,116916699,0,1,http://www.deutsche-biographie.de/sfz32629.html
"Kleinschrod, Carl Joseph Freiherr von",1797 bis 1866,,,,,116218983,0,1,http://www.deutsche-biographie.de/sfz42637.html
"Strixner, Johann Nepomuk",1782 bis 1855,,,,,115758240,0,1,http://www.deutsche-biographie.de/sfz81738.html
"Miles, Matthias",1639 bis 1686,,,,,100528112,0,1,http://www.deutsche-biographie.de/sfz63365.html
"Rieger, Magdalena Sibylle",1707 bis 1786,,,,,116539577,0,1,http://www.deutsche-biographie.de/sfz76531.html
"Schindler, Christoph",1596 bis 1661,,,,,10415182X,0,1,http://www.deutsche-biographie.de/sfz78361.html
"Biberstein, Johann von",unbekannt,,,,,120466767,0,1,http://www.deutsche-biographie.de/sfz4365.html
"Suderland, Friedrich","erwähnt 1362, gestorben 1367",,,,,138576823,0,1,http://www.deutsche-biographie.de/sfz81949.html
"Maillard, Sebastian von",1746 bis 1822,,,,,100829171,0,1,http://www.deutsche-biographie.de/sfz55780.html
"Seel, Wilhelm Heinrich",1725 bis 1793,,,,,138413096,0,1,http://www.deutsche-biographie.de/sfz79904.html
Heinrich V.,um 1325    bis 1393,,,,,135950325,0,1,http://www.deutsche-biographie.de/sfz29119.html
"Latendorf, Friedrich",1831 bis 1898,,,,,116010282,0,1,http://www.deutsche-biographie.de/sfz48370.html
"Glutz von Blotzheim, Robert",1786 bis 1818,,,,,116683090,0,1,http://www.deutsche-biographie.de/sfz21259.html
"Lersner, Achilles August von",1662 bis 1732,,,,,118857452,0,1,http://www.deutsche-biographie.de/sfz50554.html
"Witzendorff, Karl von",1824 bis 1891,,,,,117613703,0,1,http://www.deutsche-biographie.de/sfz85966.html
"Klüpfel, Karl",1810 bis 1894,,,,,116240601,0,1,http://www.deutsche-biographie.de/sfz43063.html
Steinbrecher,unbekannt,,,,,13851822X,0,1,http://www.deutsche-biographie.de/sfz81180.html
"Kern, Matthäus",1801 bis 1852,,,,,137735146,0,1,http://www.deutsche-biographie.de/sfz40617.html
"Blumröder, Gustav",1802 bis 1853,,,,,116210273,0,1,http://www.deutsche-biographie.de/sfz4829.html
"Fresenius, Johann Philipp",1705 bis 1761,,,,,11869314X,0,1,http://www.deutsche-biographie.de/sfz19112.html
"Corner, David Gregor",1587 bis 1648,,,,,104242450,0,1,http://www.deutsche-biographie.de/sfz8746.html
"Stolberg-Wernigerode, Wilhelm Graf zu",1807 bis 1898,,,,,115378081,0,1,http://www.deutsche-biographie.de/sfz81552.html
"Huygens, Constantin",1596 bis 1687,,,,,118775391,0,1,http://www.deutsche-biographie.de/sfz98901.html
"Bachmann, Ludwig",1792 bis 1881,,,,,116027665,0,1,http://www.deutsche-biographie.de/sfz1751.html
"Henneberg, Friedrich",1748 bis 1812,Braunschweig,wirk0,52.265940,10.526730,116710748,1,1,http://www.deutsche-biographie.de/sfz31350.html
"Henneberg, Friedrich",1748 bis 1812,Braunschweig,wirk1,52.265940,10.526730,116710748,1,1,http://www.deutsche-biographie.de/sfz31350.html
"Kolb, Peter",1675 bis 1726,,,,,118868675,0,1,http://www.deutsche-biographie.de/sfz44178.html
"Klenau, Johann Graf",1758 bis 1819,,,,,122044436,0,1,http://www.deutsche-biographie.de/sfz42715.html
"Oettinger, Eduard Maria",1808 bis 1872,,,,,117109398,0,1,http://www.deutsche-biographie.de/sfz73209.html
Barnim VI.,nach 1363    bis 1405,,,,,137500157,0,1,http://www.deutsche-biographie.de/sfz27285.html
"Sturtz, Georg",1490 bis 1548,,,,,128994371,0,1,http://www.deutsche-biographie.de/sfz81890.html
"Petri, Isaak Jakob von",1705 bis 1776,,,,,121474305,0,1,http://www.deutsche-biographie.de/sfz94996.html
Knud Laward,"erwähnt 1103, gestorben 1131",,,,,120330709,0,1,http://www.deutsche-biographie.de/sfz70379.html
"Pauw, Adriaen",1585 bis 1655,,,,,124420273,0,1,http://www.deutsche-biographie.de/sfz99423.html
"Siebenkees, Johann Philipp",1759 bis 1796,,,,,117338915,0,1,http://www.deutsche-biographie.de/sfz80183.html
"Vultejus, Hermann",1565 bis 1634,,,,,100692478,0,1,http://www.deutsche-biographie.de/sfz84146.html
"Meister, Johann Christian Friedrich",1758 bis 1828,,,,,116871040,0,1,http://www.deutsche-biographie.de/sfz60170.html
"Wohl, Jeanette",1783 bis 1861,,,,,117456829,0,1,http://www.deutsche-biographie.de/sfz85997.html
"Ketelhodt, Christian","erwähnt 1523, gestorben 1546",,,,,119279770,0,1,http://www.deutsche-biographie.de/sfz40726.html
"Sintenis, Karl Friedrich Ferdinand",1804 bis 1868,,,,,11741624X,0,1,http://www.deutsche-biographie.de/sfz80370.html
"Alberti, Eduard",1827 bis 1898,,,,,116276533,0,1,http://www.deutsche-biographie.de/sfz294.html
"Cranz, August Friedrich",1737 bis 1801,,,,,11941340X,0,1,http://www.deutsche-biographie.de/sfz8891.html
Julius Friedrich,1588 bis 1635,,,,,120064006,0,1,http://www.deutsche-biographie.de/sfz37979.html
"Wieprecht, Wilhelm Friedrich",1802 bis 1872,,,,,117366021,0,1,http://www.deutsche-biographie.de/sfz85437.html
"Schulze, Georg",1807 bis 1866,,,,,139684123,0,1,http://www.deutsche-biographie.de/sfz79445.html
"Pupikofer, Johann Adam",1797 bis 1882,,,,,11565108X,0,1,http://www.deutsche-biographie.de/sfz38551.html
"Walther, Marx","erwähnt 1477, gestorben 1511",,,,,120950782,0,1,http://www.deutsche-biographie.de/sfz84467.html
"Stamler, Johann Heinrich von",1632 bis 1692,,,,,128424788,0,1,http://www.deutsche-biographie.de/sfz80965.html
"Hedenus, August Wilhelm",1797 bis 1862,,,,,116563486,0,1,http://www.deutsche-biographie.de/sfz28562.html
"Bergen op Zoom, Jean de Glimes Markgraf von",1529 bis 1567,,,,,138573611,0,1,http://www.deutsche-biographie.de/sfz87153.html
"Koch, Karl Jakob Wilhelm",1827 bis 1882,,,,,116272899,0,1,http://www.deutsche-biographie.de/sfz43548.html
Sandrini,unbekannt,,,,,138103240,0,1,http://www.deutsche-biographie.de/sfz77720.html
"Hager, Hermann",1846 bis 1895,,,,,117642800,0,1,http://www.deutsche-biographie.de/sfz25346.html
"Samter, Adolf",1824 bis 1883,,,,,117618586,0,1,http://www.deutsche-biographie.de/sfz77686.html
"Jovanovic, Stephan Freiherr von",1828 bis 1885,,,,,117200557,0,1,http://www.deutsche-biographie.de/sfz37899.html
"Lange, Johann",1630 bis 1700,,,,,129682950,0,1,http://www.deutsche-biographie.de/sfz47923.html
"Racknitz, Joseph Friedrich Freiherr von",1744 bis 1818,,,,,100385702,0,1,http://www.deutsche-biographie.de/sfz75466.html
"Wurm, Nicolaus",erwähnt 1401,,,,,11892124X,0,1,http://www.deutsche-biographie.de/sfz86282.html
"Schmid, Ernst Erhard",1815 bis 1885,,,,,117496189,0,1,http://www.deutsche-biographie.de/sfz78608.html
