name,date,cities,funct,lat,longi,idn,iplace,ibio,url
Salomache,1517,Kairo,wirk0,30.062629,31.249669,1035630052,1,0,http://www.deutsche-biographie.de/pnd1035630052.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118605097.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119093073.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119328364.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd134020685.html
"Salter, James Arthur",1881 - 1975,,,,,123338999,0,0,http://www.deutsche-biographie.de/pnd123338999.html
"Sallinen, Aulis",1935 - ,,,,,121808130,0,0,http://www.deutsche-biographie.de/pnd121808130.html
"Salvador Carmona, Maria Garcia",[18. Jh.],,,,,1036386384,0,0,http://www.deutsche-biographie.de/pnd1036386384.html
"Sakowsky, Lennart",1982 - ,Lüneburg,wirk0,53.250833,10.413888,1046966715,1,0,http://www.deutsche-biographie.de/pnd1046966715.html
"Saenger, Minne",1933 - 1980,,,,,1046954628,0,0,http://www.deutsche-biographie.de/pnd1046954628.html
"Sajonski, H.",1962,,,,,128234458,0,0,http://www.deutsche-biographie.de/pnd128234458.html
"San Pedro, Diego Fernández de",1490/1500[1490/1500],,,,,118751107,0,0,http://www.deutsche-biographie.de/pnd118751107.html
"Salewski, Wilhelm",1915 - ,,,,,1045656798,0,0,http://www.deutsche-biographie.de/pnd1045656798.html
"Sainte-Marthe, Abel de",1566 - 1652,,,,,12117963X,0,0,http://www.deutsche-biographie.de/pnd12117963X.html
Sadruddin <Aga Khan>,1933 - 2003,,,,,124894666,0,0,http://www.deutsche-biographie.de/pnd124894666.html
"Sahlgren, Nicolaus",1701 - 1776,Stockholm,wirk0,59.332580,18.064900,138649510,1,0,http://www.deutsche-biographie.de/pnd138649510.html
"Salamon, Paul",1930 - ,Budapest,wirk0,47.498010,19.039909,121296555,1,0,http://www.deutsche-biographie.de/pnd121296555.html
