name,date,leben,lengthleben,idn,iplace,ibio,url
"Lasso, Rudolph di",um  1563    bis 1625 oder 1626 ,"Lassus: Rudolf de L., Sohn des Orlandus de L., wurde im J. 1587, nachdem er mit Erlaubniß des Herzogs den Ehestand angetreten hatte, zum Hoforganisten ernannt mit einem Gehalt von 200 Gulden und unter der Bedingung, daß er den Musikern der herzoglichen Kapelle Unterricht im Gesange und in der Composition ertheilen müßte. Im J. 1609 wurde sein Gehalt auf 300 Gulden erhöht. Von einer schweren Krankheit wieder hergestellt, componirte er im J. 1616: ""Virginalia eucharistica"", die er durch seinen Sohn dem Herzoge überreichen ließ. Im folgenden Jahre dedicirte er demselben verschiedene|Musikbände mit 6 Messen, 6 Magnificat und 6 Motetten und 1618 sein ""Sacrum convivium"". Er starb im J. 1626. L. edirte manche Werke seines Vaters, als Mitherausgeber des Magnum opus musicum (s. o. S. 9), ferner im J. 1600 in München die ""Prophetiae Sibyllarum"" seines Vaters; im Jahre 1610 ""Missae posthumae"" (6) von demselben und 1619 ließ er unter dem Titel: ""Jubilus Beatae Mariae Virginis"" sämmtliche Magnificat seines Vaters drucken. Das Werk: ""Teutsche Psalmen: Geistliche Psalmen mit dreyen stimmen, welche nit allain lieblich zu singen, sondern auch auf allerhand art Instrumenten zu gebrauchen. Durch Orlandum de Lasso und seinen Sohn Rudolphum u. s. w., München 1588"" enthält 25 Stücke von Rudolf de L.",1298,123737125,0,1,http://www.deutsche-biographie.de/sfz48361.html
"Meil, Johann Heinrich",1729 oder 1730  bis 1803 oder 1820 ,"Meil: Johann Heinrich Meil, Kupferstecher, Medailleur und Maler, geb. am 29. August 1729 in Gotha, Sohn des Hofbildhauers Johann Christoph M. in Altenburg und älterer Bruder von Johann Wilhelm M. In frühen Jahren seines Vaters beraubt brachte ihn der Stiefvater Johann Jeremias Martini nach Baireuth, wo er aus eigenem Antriebe nach Stichen und Gypsabgüssen zeichnete und modellirte. Behufs seiner wissenschaftlichen und künstlerischen Ausbildung begab er sich 1747 nach Leipzig, malte dort Miniatur- und Pastellporträts, gab Unterricht im Zeichnen und radirte eine namhafte Anzahl von Gemmen aus der Sammlung des Professors Christ daselbst. Im J. 1774 nach Berlin berufen, war er vornehmlich als Kupferstecher und Medailleur thätig. Erwähnenswerth sind zwei Medaillen auf die Ankunft des russischen Großfürsten zu Berlin und auf dessen Vermählung mit der Prinzessin von Württemberg im J. 1777. — In seinen Oelgemälden mit mythologischen und allegorischen Darstellungen das künstlerische Durchschnittsmaaß seiner Zeit nicht überragend, fand er den Schwerpunkt seines Talentes in der Radirung, die er annähernd im Sinne von Chodowiecki's Kunst mit Erfolg handhabte. Sein umfangreiches Werk enthält Titelvignetten und Almanachkupfer, 112 Blätter zu Gellert's Fabeln, Copien nach Chodowiecki zu Lafontaine's Fabeln, Blätter zu Bürgers Gedichten und zum Seiler'schen Bibelwerk, Satiren auf die französische Revolution, Geschichtsscenen, Völkertrachten etc. Seit 1798 Senatsmitglied der Akademie der Künste wurde M. zuletzt Rector der Anstalt und starb als solcher zu Berlin im J. 1803.",1581,136779859,0,1,http://www.deutsche-biographie.de/sfz59936.html
"Goldhorn, Johann David",1774 bis 1836,"Goldhorn: Johann David Goldhorn, geb. am 12. September 1774 zu Püchau, einem Dorfe zwischen Wurzen und Eilenburg, † am 23. October 1836 in Leipzig, besuchte die Landesschule in Grimma, wo er den Grund zu seiner Fertigkeit im Latein legte und, um Theologie zu studiren, die Universität Leipzig, wo er sich besonders an den grammatisch-historischen Exegeten K. A. G. Keil anschloß. Nach Vollendung seiner Studien wurde er Katechet an der Peterskirche, dann Sonnabendsprediger zu St. Nikolai in Leipzig, hierauf Pfarrer in Leutsch bei Leipzig, später Subdiaconus an der neuen Kirche, Diaconus und Archidiaconus an der Thomaskirche, 1834 Pastor an der Nicolaikirche in Leipzig. Mit dem geistlichen Amte verband er seit 1819 eine ordentliche Professur der Theologie. Ohne selbst mit größeren gelehrten Werken hervorzutreten, hat er hinterlassene Werke Anderer (wie F. A. Carus, Psychologie der Hebräer, 1809, Keilii opuscula academica, 1821, Tzschirner's Predigten, 2. Aufl., 4 Bde., 1829) herausgegeben, und gelehrte Freunde (wie Tzschirner und Bretschneider) haben seinen litterarischen Rathschlag gerne eingeholt. Seine eigene, auf ""die Praktik der Theologie"" gerichtete schriftstellerische Thätigkeit concentrirte sich in der Mitarbeit an dem ""Magazin für Prediger"" von Tzschirner und Röhr und an dem von ihm mitredigirten ""Journal für Prediger"". Als Universitätslehrer machte er sich, obwol selbst kein hinreißender Redner, besonders verdient um die homiletische Bildung der Studirenden. Seine klare Verständigkeit führte ihn der Denkart zu, welche ""den rationalen Inhalt des Christenthums als dessen bleibendes Wesen betrachtet"". Bretschneider rühmte daher von ihm, daß er sich, so theuer ihm auch das Christenthum und die Kirche waren, von der Ansteckung der frömmelnden Modetheologie frei erhalten habe. Eine Auswahl seiner Predigten und Casualreden edirte nach seinem Tode R. O. Gilbert in 3 Theilen, 1838—40.",1913,116749563,0,1,http://www.deutsche-biographie.de/sfz21578.html
"Kirchhofer, Melchior",1775 bis 1853,"Kirchhofer: Melchior Kirchhofer, evangelisch-reformirter Geistlicher in der Schweiz, als Kirchenhistoriker ausgezeichnet. Er stammte aus Schaffhausen, wo er am 3. Januar 1775 geboren wurde. Seine Universitätsbildung erhielt er in Marburg, wo er sich besonders unter Münscher's Einfluß kirchenhistorischen Studien hingab. Diesen blieb er auch in seinen verschiedenen Stellungen als Praktischer Geistlicher treu. Als solcher war er von 1790 an in der Schweiz thätig und zwar von 1808 bis zu seinem Tode 1853 (13. Februar) als Pfarrer zu Stein am Rhein im Canton Schaffhausen. Zuletzt war er zugleich Kirchenrath. In seiner Amtswirksamkeit hat sich K., wie Böschenstein's Leichenrede (Schaffhausen 1853) mittheilt, die Liebe seiner Gemeinde erworben. Seine wissenschaftlichen Arbeiten sind noch heute werthvoll; sie erstrecken sich sämmtlich auf das Gebiet der schweizerischen Reformationsgeschichte, deren Kenntniß er durch eine Reihe trefflicher Monographien bereichert hat. Seine Schreibart ist einfach, aber eindringlich; als alter Schweizer von echtem Schrot und Korn liebte er keine Phrasen. Die Marburger theologische Facultät ehrte seine gründliche wissenschaftliche Arbeit, indem sie ihn 1840 als reformatae causae vindicem sincerum zum Doctor der Theologie hon. causa promovirte. Als Student einst von Lavater in das Haus Jung-Stilling's nach Marburg empfohlen und dort freundlich ausgenommen, hat er die dadurch empfangene religiöse Anregung trotz des Rationalismus seines Lehrers Münscher nie vergessen. — Seine Werke: ""Sebastian Wagner, gen. Hofmeister"" († 1533, ein schweizerischer Reformator zweiten Ranges, Pfarrer zu Zofingen). 1810. — ""Oswald Myconius"", 1813. — ""Werner Steiner"", 1818. — ""Berthold Haller"", 1828.— ""Wilhelm Farel"", 1831.— ""Schaffhauserische Jahrbücher 1519—1529 oder Geschichte der Reformation der Stadt und Landschaft Schasshausen"", ed. II. 1838.",1878,118842528,0,1,http://www.deutsche-biographie.de/sfz41078.html
"Krause, Johann Gottfried",1685 bis 1746,"Krause: Johann Gottfried Krause, Theologe und Dichter geistlicher Lieder, wurde am 29. Juni 1685 zu Greußen im Schwarzburgischen geboren, wo sein Vater damals Rector war. Mit 17 Jahren kam er auf das Augusteum zu Weißenfels und bezog sodann im J. 1704 die Universität Leipzig, von wo er 1707 nach Jena ging. Nach beendigten Studien wurde er Hauslehrer und dann im J. 1717 Diaconus zu Weißenfels. Von hier ward er im J. 1721 als Superintendent und Pastor primarius nach Dahma berufen, in welcher Stellung er dann auch den Titel eines Sachsen-Querfurt- und Weißenfels'schen Kirchenraths erhielt. Im J. 1746 ward er als Generalsuperintendent nach Lübben berufen; ehe er diese Stelle aber antrat, starb er am 25. September 1746 plötzlich am Schlage. Eine Sammlung seiner geistlichen Lieder gab er im J. 1716 unter dem Titel: ""Poetische Blumen bei Freuden und Trauerfällen"", Langensalza 1716, heraus. In der dritten Auflage des Langensalza'schen Gesangbuches, die im J. 1719 erschien, befinden sich im zweiten Anhange auch sieben mit seinem Namen bezeichnete Lieder. In Dahma hat er ein Gesangbuch herausgegeben, das kurz vor seinem Tode vollendet ward und von welchem der Superintendent Joh. Theophilus Horwein im J. 1764 eine zweite Auflage (zu Mittenberg erschienen) herausgab; auch in dieses Dahma'sche Gesangbuch nahm K. eigene Lieder auf. (Daß schon ein früheres Dahma'sches Gesangbuch, das Koch a. a. O. nennt und in den Jahren 1719 und 1720 erschienen sein läßt, von K. besorgt sei, scheint eine irrige Angabe zu sein; hier mag eine Verwechslung mit dem genannten Langensalza'schen Gesangbuch vorliegen.) Einige seiner Lieder haben sich auch noch später in Gemeindegesangbüchern erhalten.Wetzel, Analecta hymnica II, S. 450 ff. — Rotermund zum Jöcher. Bd. III, Sp. 825 f. — Rambach, Anthologie. Bd. IV, S. 240. — Koch. Geschichte des Kirchenlieds, 3. Aufl., Bd. V, S. 525 f. ",1878,103125655,0,1,http://www.deutsche-biographie.de/sfz44951.html
"Stoll, Johannes",erwähnt 1474,"Stoll: Johannes Stoll (oder Stol), einer der frühesten deutschen Buchdrucker in Paris. Mit Petrus Cäsaris (s. unter P. de Keysere A. D. B. XV, 696 ff.) zusammen bildete er nach U. Gering, M. Krantz und M. Friburger die zweite deutsche Gesellschaft, die in der französischen Hauptstadt Bücher druckte, noch ehe ein Einheimischer sich damit befaßte. Die Drucke, welche von dieser zweiten Gesellschaft unterzeichnet sind, acht an der Zahl, fallen alle in die Jahre 1474—76; es werden ihr aber noch 10 weitere zugeschrieben, die in der Straße St. Jakob im Hause ""zum grünen Blasebalg"" (follis viridis), in der Nähe des Dominicanerklosters entstanden sind, und in der Zeit bis 1479 bezw. 1480 herabreichen. Außerdem führt Hain noch 15 undatirte Drucke auf die Thätigkeit dieser beiden Deutschen zurück. Wie weit dies mit Recht geschieht, haben wir nicht nachprüfen können. Das Nähere inbetreff dieser gemeinsamen Wirksamkeit s. in dem oben angeführten Art. Keysere. Ueber die Persönlichkeit Stoll's ist zur Zeit nichts Genaueres bekannt. Wie sein Genosse soll er, bevor er sich dem Buchdruck zuwandte, an der Universität Paris studirt haben; während aber der erstere öfters sich auf den Drucken magister artium nennt, fehlt bei St. dieser Beisatz. Nicht unwahrscheinlich ist es, daß er vorher in Erfurt studirt hat; denn im J. 1471 wurde ein Johannes Stol de Fredeburgk (Friedberg) in die dortige Matrikel eingetragen. Dagegen ist kaum anzunehmen, daß unser Drucker mit dem späteren Kanonikus gleichen Namens in Speier identisch ist, der in dem bei Hain 7530 aufgeführten undatirten Speirer Druck vorkommt; dieser ist vielmehr wohl mit dem 1449 in Heidelberg inscribirten J. St. eine Person. Was aber sonst aus unserem J. St. nach seiner Trennung von P. Cäsaris geworden, ist unbekannt.",1781,129071943,0,1,http://www.deutsche-biographie.de/sfz81558.html
"Thyraeus, Petrus",1546 bis 1601,"
Thyraeus:
Petrus Thyraeus, katholischer Theolog, geboren zu Neuß im J. 1546, † zu Würzburg am 3. December 1601. Er trat im Jahre 1561 in den Orden der Gesellschaft Jesu, in welchem er im Jahre 1583 das vierte Gelübde ablegte, wurde, nachdem er in den Ordenscollegien zu Trier und Mainz seit 1574 Lehrer gewesen war, im J. 1590 als Professor der Theologie nach Würzburg berufen. Hier wirkte er bis zu seinem Tode als Lehrer und Prediger mit großem Erfolge und gewann die Hochschätzung des Fürstbischofs Julius, des Stifters der Universität, welcher seinen frühen Tod tief beklagte. Als Schriftsteller hat er eine große Zahl von Büchern veröffentlicht, welche drei Richtungen angehören. Die eine umfaßt das Gebiet der Geistererscheinungen und Visionen aller Art, wie sie sich im alten und neuen Testamente als Engel, Teufel, unter eigener und fremder Gestalt, als Seelen Verstorbener darstellen, sowie die dem Tode vorhergehenden Schreckbilder. Eine zweite Classe seiner Schriften befaßt sich mit den besessenen Personen und Orten, sowie deren Exorcismus. Diese Schriften liefern eine so eingehende Behandlung des Thema, daß er als einer der fruchtbarsten Schriftsteller für die Cultur des Aberglaubens und der verkehrten Mystik erscheint. Im Zusammenhange damit stehen theils in diesen, theils in besonderen Schriften Erörterungen über den Cultus der Heiligen, die Fürbitte für Verstorbene und das Fegefeuer. Die dritte Classe von Werken gehört der Theologie im engeren Sinne (über die Eucharistie, das Bußsacrament, den Glauben) und dem Kirchenrechte an. In letzterer Hinsicht ist es die Gewalt der Kirche, die Freiheit der christlichen Religion, die Berufung und Sendung der Diener der Religion (gegen Calvin's Lehre), das Capitel der heimlichen Ehen, die er behandelt.",1771,124586864,0,1,http://www.deutsche-biographie.de/sfz82651.html
"Schultze, Chrysostomus",1607 bis 1664,"Schultze: Chrysostomus Schultze, Schulmann und Dichter des 17. Jahrhunderts. 1607 zu Löwenberg geboren, studirte er die Rechte, bekleidete eine Zeit lang das Amt des Schulrectors in seiner Vaterstadt und wurde (um 1640?) als Professor an das Elisabethanum zu Breslau berufen, wo er Lehrer der späteren Dichter Andreas Scultetus und Johannes Scheffler war. Er starb am 23. Januar 1664 als Rathsschreiber zu Breslau, nachdem er seine Bücher und Handschriften der Rhediger'schen Bibliothek vermacht hatte, wo auch sein Porträt zu sehen ist. — Von M. Apelles von Löwenstern ermuntert, verfaßte er außer trockenen Gelegenheitspoesien einige geistliche Gedichte von nüchterner Correctheit: ""Das geistliche Lustgärtlein"" 1631 (handschrl.); ""Wie Gott will"", Leipzig 1639, 8°; ""Sieges Fahn und Ehren-Säule dem Herrn aller Herren"", Oels 1649, 4° (in Alexandrinern). Als Anhang beigegeben ist sein Osterlied: ""Wir leben und schweben in fröhlicher Zeit"". Mehr Interesse erregen zwei ungedruckt gebliebene Prosadramen, die er am 27. Juli 1635 und im October 1636 mit seinen Schülern zu Löwenberg aufführte. Das erste, ""Lob- und Frewdenfest für Lewenberg's Rettung 1634"", gibt eine an die alten Schauspiele vom jüngsten Gericht anknüpfende Schilderung des göttlichen Strafgerichts über Deutschland, im Stile an Rist's Kriegsscenen erinnernd. Das andere Stück ""Esther"" ist eine Bearbeitung der gleichnamigen Action der englischen Komödianten; in die hie und da erweiterte biblische Handlung sind einige Chöre eingestreut, in den komischen Zwischenspielen von Hans, Frau Marel, ""Nupper"" (Nachbar) Märten und Nickel (= Hans Knapkäse) die stärkeren Zoten beseitigt.",1647,124756212,0,1,http://www.deutsche-biographie.de/sfz79397.html
"Martens, Christian von",1793 bis 1882,"Martens: Christian Septimus v. Martens, Offizier, geb. den 19. August 1793 auf dem Landgute Miravecchia bei Dolo im Venetianischen, † zu Stuttgart den 31. Mai 1882, trat nach dem Beispiele seiner beiden vorgenannten Brüder im J. 1811 in württembergische Dienste. Er machte die Feldzüge von 1812 nach Rußland und von 1813 nach Sachsen als Lieutenant und die von 1814 und 1815 als Oberlieutenant der Infanterie mit und erhielt in dem letzteren den württembergischen Militärverdienstorden. In der Friedenszeit rückte er bis zum Oberstlieutenant auf; als solcher kam er im J. 1848 mit seinem Bataillon nach Schleswig-Holstein und von da nach Baden. Im J. 1852 ließ er sich in den Ruhestand versetzen und verlebte den Rest seiner Tage in Stuttgart. Wie seine Brüder war M. ein Mann von glücklicher Begabung, vielseitiger Bildung und biederem Charakter. Hiervon zeugen auch die beiden Veröffentlichungen, welche seinen Namen über Württemberg hinaus bekannt gemacht haben: ""Vor fünfzig Jahren, [I.] Tagebuch meines Feldzuges in Rußland 1812."" Stuttgart und Oehringen 1862, und ""Vor fünfzig Jahren. II. Tagebuch meines Feldzuges in Sachsen 1813"". Ebds. 1863. Bei frischer Darstellung und gesundem Urtheil enthalten diese Tagebücher ein werthvolles Material zur Kulturgeschichte der betreffenden Länder und Armeen. Eine mit großem Eifer und Geschick von M. betriebene Liebhaberei war die Ausnahme von Panoramen, z. B. von Venedig, Paris, der schwäbischen Alb, den Tiroler Alpen etc.; einige derselben sind, durch Stahlstich und Lithographie vervielfältigt, auch veröffentlicht worden.",1575,124465668,0,1,http://www.deutsche-biographie.de/sfz58575.html
Ernst II.,1565 bis 1611,"Ernst II., Herzog von Braunschweig-Lüneburg, Sohn des am 20. Aug. 1592 verstorbenen Herzogs Wilhelm. Geb. 31. Decbr. 1564, studirte er seit seinem 19. Jahre zu Wittenberg, Leipzig und darauf zu Straßburg, wo er eine Dompräbende besaß. Die Erkrankung seines Vaters rief ihn in die Heimath zurück und übernahm er als der älteste von 15 Geschwistern, unter welchen 7 Söhne, nach dem Tode des Vaters in Folge des am 29. Septbr. 1592 mit dem nächstältesten Bruder Christian und den Ständen abgeschlossenen Vergleichs die Regierung zunächst auf die Dauer von acht Jahren, führte dieselbe jedoch nach Ablauf dieser Zeit auf Grund eines weiteren Uebereinkommens bis zu seinem am 2. März 1611 erfolgten Tode. Durch keine äußeren politischen Verwicklungen in Anspruch genommen, konnte Herzog E. sich ausschließlich der Verwaltung seines Landes, und zwar wesentlich der Hebung der Finanzlage desselben, sowie nicht minder der des eigenen Hauses, deren Verbesserung die Umstände dringend forderten, zuwenden. Die Krankheit des Vaters hatte vielfache Uebelstände herbeigeführt; derselbe war mit Hinterlassung so bedeutender Schulden aus dem Leben geschieden, daß bei der äußersten Einschränkung kaum die Mittel für den standesgemäßen Unterhalt der herzoglichen Familie vorhanden waren. Das Herzogthum Lüneburg verdankt dem Herzoge E. den Celler Familienvertrag vom 7. Octbr. 1610, bestätigt vom Kaiser Mathias am 20. 1612, durch welchen die Untheilbarkeit des Herzogthums zum Hausgesetze erhoben wurde. Ihm folgte in der Regierung der zweite Bruder Christian, seit 1599 Administrator des Bisthums Minden. ",1592,118018051,0,1,http://www.deutsche-biographie.de/sfz19574.html
