name,date,leben,lengthleben,idn,iplace,ibio,url
"Oost, Jacob van",1637 bis 1713,,0,124391621,0,0,http://www.deutsche-biographie.de/sfz99373.html
"Oriola, Joaquim Graf von",1772 bis 1846,,0,117145106,0,0,http://www.deutsche-biographie.de/sfz73756.html
"Oppenheim, Wolf Mendel",1779 bis 1863,,0,132099888,0,0,http://www.deutsche-biographie.de/sfz73656.html
"Orelli, Konrad",1882 bis 1961,,0,123865328,0,0,http://www.deutsche-biographie.de/sfz73733.html
"Oppermann, Anna",1940 bis 1993,,0,119256673,0,0,http://www.deutsche-biographie.de/sfzo1278.html
"Ostertag, Jakob Melchior",1847 bis vermutlich 1915   ,,0,137688156,0,0,http://www.deutsche-biographie.de/sfz73940.html
"Opel, Sophie",1840 bis 1913,,0,137657951,0,0,http://www.deutsche-biographie.de/sfz73570.html
"Oppenheimer, Seligmann",1848 bis 1926,,0,137695985,0,0,http://www.deutsche-biographie.de/sfz73680.html
"Ostermann, Willi",1876 bis 1936,,0,118590480,0,0,http://www.deutsche-biographie.de/sfzo1745-4.html
"Oppersdorff, Hans Graf von",1866 bis 1948,,0,117605719,1,0,http://www.deutsche-biographie.de/sfzo1293.html
"Onnen, Johann Hillerns",1890 bis 1974,,0,117134538,0,0,http://www.deutsche-biographie.de/sfzo1096.html
"Oncken, Anton Wilhelm von",1814 bis 1894,,0,13764227X,0,0,http://www.deutsche-biographie.de/sfz73529.html
"Orterer, Elisabeth",geboren 1880,,0,13782890X,0,0,http://www.deutsche-biographie.de/sfz73808.html
"Osburg, Johann Jacob",1759 bis 1790,,0,104353279,0,0,http://www.deutsche-biographie.de/sfzo1603.html
"Ortlepp, Walter",1900 bis 1971,,0,130514772,0,0,http://www.deutsche-biographie.de/sfzo1550.html
"Orendi-Hommenau, Hedwig",1883 bis 1956,,0,137779763,0,0,http://www.deutsche-biographie.de/sfz73738.html
"Orenstein, Alfred",1885 bis 1969,,0,135906202,0,0,http://www.deutsche-biographie.de/sfz73741.html
Oskar,1799 bis 1859,,0,101840926,0,0,http://www.deutsche-biographie.de/sfz73871.html
"Oppenheimer, John F.",geboren 1903,,0,117138347,0,0,http://www.deutsche-biographie.de/sfzo1252.html
"Oppenheimer, Sir Ernest",1880 bis 1957,,0,118787144,0,0,http://www.deutsche-biographie.de/sfzo1244.html
"Oppenheimer, Ernst","erwähnt 1898, gestorben 1929",,0,143558668,0,0,http://www.deutsche-biographie.de/sfz73661.html
"Ostrower, Fayga Perla",1920 bis 2001,,0,123610214,0,0,http://www.deutsche-biographie.de/sfzo1805-5.html
"Osterna, Poppo von",um 1200 bis 1267,,0,12173496X,0,0,http://www.deutsche-biographie.de/sfzo1760.html
"Oppenheim, Salomon Hertz",1694 bis 1757 oder 1758 ,,0,137691858,0,0,http://www.deutsche-biographie.de/sfz73650.html
"Orgler, Arnold",1874 bis 1957,,0,128256184,0,0,http://www.deutsche-biographie.de/sfzo1460-3.html
"Wirsching, Christoph",1918 - 1990,,0,1030491607,0,0,http://www.deutsche-biographie.de/pnd1030491607.html
"Wobeser, Louis von",1811,,0,137894600,0,0,http://www.deutsche-biographie.de/pnd137894600.html
"Witsen, Jonas Jonasz",1705 - 1767,,0,1026094909,1,0,http://www.deutsche-biographie.de/pnd1026094909.html
"Wittmann, Livia Käthe",1938 - ,,0,130420166,1,0,http://www.deutsche-biographie.de/pnd130420166.html
"Witte, Wilhelm",1915 - 1985,,0,118634186,0,0,http://www.deutsche-biographie.de/pnd118634186.html
"Wiß, ...",1848[19. Jh.],,0,128179546,0,0,http://www.deutsche-biographie.de/pnd128179546.html
"Winter, Rudolf",1854 - ,,0,117409987,1,0,http://www.deutsche-biographie.de/pnd117409987.html
"Wisser-Thimig, Hanna",1894 - ,,0,117413364,0,0,http://www.deutsche-biographie.de/pnd117413364.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd124352294.html
"Winz, Albert",1851 - ,,0,105044163X,0,0,http://www.deutsche-biographie.de/pnd105044163X.html
"Winterson, Jeanette",1959 - ,,0,119484919,1,0,http://www.deutsche-biographie.de/pnd119484919.html
"Winter, Ernst",1794,,0,1050440900,0,0,http://www.deutsche-biographie.de/pnd1050440900.html
"Winterstein, Hans Martin",1652-1698,,0,118201441,1,0,http://www.deutsche-biographie.de/pnd118201441.html
"Winter, Heinrich E.",1788 - 1825,,0,122783212,1,0,http://www.deutsche-biographie.de/pnd122783212.html
"Winterfeldt, Joachim von",1879 - 1934,,0,1049433092,0,0,http://www.deutsche-biographie.de/pnd1049433092.html
"Winter, Franz Joseph",1690 - 1756,,0,129370118,0,0,http://www.deutsche-biographie.de/pnd129370118.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd1025374983.html
"Winter, Irmgard",1918 - ,,0,1050454618,0,0,http://www.deutsche-biographie.de/pnd1050454618.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd119370174.html
