name,date,leben,lengthleben,idn,iplace,ibio,url
"Jahn, Jakob",1770 bis 1844,,0,136991092,0,0,http://www.deutsche-biographie.de/sfz61148.html
"Jansen, Max",1871 bis 1912,,0,117082252,0,0,http://www.deutsche-biographie.de/sfz074_00380_1.html
"Israel, Adolph",1816 bis 1892,,0,136249620,0,0,http://www.deutsche-biographie.de/sfz36529.html
"Jacob, Pangratz",unbekannt,,0,119720205,0,0,http://www.deutsche-biographie.de/sfz36606.html
"Jacobskötter, Johannes Karl Wilhelm",1839 bis 1911,,0,133202534,0,0,http://www.deutsche-biographie.de/sfz073_00696_1.html
"Jacobi, Karl",geboren 1856,,0,13625201X,0,0,http://www.deutsche-biographie.de/sfz36651.html
"Jahn, Hans",gestorben c. 1945,,0,117064610,0,0,http://www.deutsche-biographie.de/sfz074_00110_1.html
"Jahoda, Marie","geboren 1907, erwähnt 1934",,0,118866451,0,0,http://www.deutsche-biographie.de/sfz49385.html
"Jariges, August von",1775 bis 1840,,0,136269974,0,0,http://www.deutsche-biographie.de/sfz37019.html
"Jacobsohn-Lask, Louis",um 1860    bis 1940,,0,131339400,0,0,http://www.deutsche-biographie.de/sfz45845.html
"Jaffé, Richard",1861 bis 1920,,0,136250394,0,0,http://www.deutsche-biographie.de/sfz36832.html
"Jacobi, Paul",1879 bis nach 1935   ,,0,138716412,0,0,http://www.deutsche-biographie.de/sfz70236.html
"Jakob, Sigismund von Reinach-Steinbrunn",1683 bis 1743,,0,142326585,0,0,http://www.deutsche-biographie.de/sfz074_00171_1.html
"Jachimowicz, Theodor",geboren 1800,,0,130187682,1,0,http://www.deutsche-biographie.de/sfz073_00540_1.html
"Jank, Angelo",1868 bis 1940,,0,117078778,0,0,http://www.deutsche-biographie.de/sfz106733.html
"Jachimek, Franz, Karl",geboren 1830,,0,142251488,1,0,http://www.deutsche-biographie.de/sfz073_00537_1.html
"Isenburg, Johann Philipp Graf zu",1655 bis 1718,,0,136169880,0,0,http://www.deutsche-biographie.de/sfz35313.html
"Jagow, Dietrich von",1892 bis 1945,,0,130339385,0,0,http://www.deutsche-biographie.de/sfz38885.html
"Jacobi, Joachim",unbekannt,,0,13625151X,0,0,http://www.deutsche-biographie.de/sfz36639.html
"Israel, Nathan",1782 bis 1852,,0,136249841,0,0,http://www.deutsche-biographie.de/sfz36536.html
"Jaquelot, Isaac",1647 bis 1708,,0,129056812,0,0,http://www.deutsche-biographie.de/sfz074_00445_1.html
Iwan IV.,1540 bis 1584,,0,118556150,0,0,http://www.deutsche-biographie.de/sfz53291.html
"Jaffé, Isaac Joseph",1806 bis 1890,,0,13625022X,0,0,http://www.deutsche-biographie.de/sfz36823.html
"Jancke, Oscar",1898 bis 1957,,0,11707795X,0,0,http://www.deutsche-biographie.de/sfz074_00274_1.html
"Jacobson, Hermann",1801 bis 1892,,0,136253334,0,0,http://www.deutsche-biographie.de/sfz36690.html
"Itting, Franz",1875 bis 1967,,0,131867938,1,0,http://www.deutsche-biographie.de/sfz073_00494_1.html
Iwa Wanja,1905 bis 1991,,0,13455079X,0,0,http://www.deutsche-biographie.de/sfz117530.html
"Jacob, Friedrich",1792 bis 1854,,0,117031372,0,0,http://www.deutsche-biographie.de/sfz36599.html
"Jacobs, Hans",1907 bis 1994,,0,142916234,0,0,http://www.deutsche-biographie.de/sfz112731.html
"Jannasch, Adolf",gestorben 1984,,0,117079367,1,0,http://www.deutsche-biographie.de/sfz074_00328_1.html
