name,date,leben,lengthleben,idn,iplace,ibio,url
"Walter, Bernhard Ludwig Johann Heinrich",1861 bis 1950,,0,117128589,1,0,http://www.deutsche-biographie.de/sfzW1230.html
"Walther, Georg Christoph",1601 bis 1656,,0,118089889,0,0,http://www.deutsche-biographie.de/sfzW1386.html
"Weber, Erna",1897 bis 1988,,0,135731194,1,0,http://www.deutsche-biographie.de/sfzW1985.html
"Wasserzieher, Ernst",1860 bis 1927,,0,117149780,0,0,http://www.deutsche-biographie.de/sfzW1841.html
"Wanda, Gustav",1870 bis 1915,,0,117136565,0,0,http://www.deutsche-biographie.de/sfzW1505.html
"Walter, Karl",1862 bis 1929,,0,117131210,0,0,http://www.deutsche-biographie.de/sfzW1298.html
"Wasmannsdorf, Erich",gestorben erw. 1934,,0,127816852,0,0,http://www.deutsche-biographie.de/sfzW1787.html
"Weber, Christian",gestorben 1762,,0,122109058,0,0,http://www.deutsche-biographie.de/sfzW1970-5.html
"Weber von Treuenfels, Franz",gestorben 1809,,0,135927110,0,0,http://www.deutsche-biographie.de/sfz31177.html
"Wanderer, Friedrich Christian",1764 bis 1825,,0,138710325,0,0,http://www.deutsche-biographie.de/sfz69108.html
"Walter, Max",1888 bis 1971,,0,119302799,0,0,http://www.deutsche-biographie.de/sfzW1307.html
"Walter, Friedrich August",1764 bis 1826,,0,11713094X,0,0,http://www.deutsche-biographie.de/sfzW1255.html
"Walter, Wolfgang",1919 bis 2005,,0,131387731,1,0,http://www.deutsche-biographie.de/sfzW1327-5.html
"Wassermann, August von",1866 bis 1925,,0,117149209,0,0,http://www.deutsche-biographie.de/sfz75060.html
"Warnstedt, Hans Adolf",1791 bis 1853,,0,1015507166,0,0,http://www.deutsche-biographie.de/sfzW1698.html
"Walter, Rudolf",1827 bis 1898,,0,1012560856,0,0,http://www.deutsche-biographie.de/sfzW1320.html
"Wangenheim, Hagen",1940 bis 2004,,0,134550757,0,0,http://www.deutsche-biographie.de/sfzW1555.html
"Walther, Ingo F.",1940 bis 2007,,0,120595443,0,0,http://www.deutsche-biographie.de/sfzW1396.html
"Wandel, Philipp",1824 bis 1882,,0,136403832,0,0,http://www.deutsche-biographie.de/sfz48833.html
"Wanke, Robert",1896 bis 1962,,0,1011485419,1,0,http://www.deutsche-biographie.de/sfzW1576.html
"Walther, Christian",1655 bis 1717,,0,124714226,0,0,http://www.deutsche-biographie.de/sfzW1364.html
"Waltz, Jakob",1810 bis 1891,,0,1012760006,0,0,http://www.deutsche-biographie.de/sfzW1449-5.html
"Walras, Léon",1834 bis 1910,,0,118806068,0,0,http://www.deutsche-biographie.de/sfz117802.html
"Weber, Alfred",1835 bis 1914,,0,118048155,0,0,http://www.deutsche-biographie.de/sfzW1940.html
"Wangel, Hedwig",1875 bis 1961,,0,117136964,1,0,http://www.deutsche-biographie.de/sfzW1541.html
"Weber, Edmund",1900 bis 1949,,0,1019772387,1,0,http://www.deutsche-biographie.de/sfzW1974.html
"Wassermann, Friedrich",1884 bis 1969,,0,132378957,1,0,http://www.deutsche-biographie.de/sfzW1822.html
"Walter, Otto L.",1907 bis 2003,,0,11886310X,0,0,http://www.deutsche-biographie.de/sfzW1314.html
"Ward, Dudley",1885 bis 1957,,0,13957705X,0,0,http://www.deutsche-biographie.de/sfz109350.html
"Walther, Bernhard",1516 bis 1584,,0,119863812,0,0,http://www.deutsche-biographie.de/sfz107442.html
"Warnach, Walter",gestorben 2000,,0,117142018,0,0,http://www.deutsche-biographie.de/sfzW1665.html
"Walther, Hans",1888 bis 1961,,0,124501702,1,0,http://www.deutsche-biographie.de/sfzW1390.html
"Wampach, Camilus",1884 bis 1958,,0,117136301,0,0,http://www.deutsche-biographie.de/sfzW1486.html
"Wasielewski, Theodor Karl Wilhelm Nikolaus",1868 bis 1941,,0,117146587,1,0,http://www.deutsche-biographie.de/sfzW1779.html
"Weber, Arthur",1879 bis 1975,,0,118765795,0,0,http://www.deutsche-biographie.de/sfzW1955.html
"Wazl, Ignaz",1840 bis 1909,,0,117156248,0,0,http://www.deutsche-biographie.de/sfzW1928.html
"Wandel, Konrad",1860 bis 1930,,0,1030594619,0,0,http://www.deutsche-biographie.de/sfzW1511.html
"Walther, Hans",1526 bis 1586,,0,139094849,0,0,http://www.deutsche-biographie.de/sfz84457.html
