name,date,leben,lengthleben,idn,iplace,ibio,url
"Peuger, Benedict",1755 bis 1832,"Peuger: Benedict Peuger (auch Poiger geschrieben), katholischer Geistlicher, geb. am 17. August 1755 zu Kessen, † nach 1828 in München. Aus den augenscheinlich von ihm selbst geschriebenen Notizen bei Felder-Waitzenegger II, 93 ist Folgendes zu entnehmen. Sein Taufname war Johann Baptist, 1765 nahm ihn ein geistlicher Oheim in Salzburg zu sich. Er wurde dort 1774 Magister der Philosophie, studirte dann dort und in Innsbruck Jura, trat aber 12. April 1777 in das Stift der regulirten Chorherren zu St. Zeno und erhielt den Ordensnamen Benedict. Im Herbst 1778 wurde er zu Salzburg zum Priester geweiht. Er war dann zuerst Professor und Bibliothekar, seit 1781 Pfarrer in seinem Stift, 1791—94 Professor der Philosophie am Lyceum in München, 1796—1800 Pfarrvicar in Kessen, von 1800 an Pfarrer in Kirchdorf (1803 wurde das Stift St. Zeno säcularisirt), von 1812 an Pfarrer zu St. Anna in München. Er hat eine Menge von kleinen und jetzt verschollenen Schriften veröffentlicht. In den erwähnten Notizen verzeichnet er die Titel von 22, die gedruckt waren, von 12, deren Manuscript bei einem Brande verloren ging, und von 13, die er seitdem geschrieben. Einige andere werden in dem Thesaurus librorum rei catholicae verzeichnet, darunter einige (u. a. Erasmus oder goldener Spiegel für Theologen und Geistliche), die er 1824 unter dem Namen P. Euperg herausgab. Die letzte ist: ""Die göttliche Einsetzung der katholischen Bischöfe"", 1828.",1437,100132464,0,1,http://www.deutsche-biographie.de/sfz95097.html
"Kraft, Isaak Christian",1727 bis um 1791   ,"Kraft: Isaak Christian Kraft, wurde am 5. Febr. 1727 zu Büdingen in der Wetterau geboren, wo sein Vater, Johann Henrich K., Conrector war. Nach dem Tode desselben erzog ihn seine Mutter, eine Tochter des Pfarrers Johann Daniel Appel zu Bönstatt in der Wetterau. Da die Mittel zum Studiren nicht reichten, ging er im J. 1747 nach Crefeld, um seinen Unterhalt durch Unterrichten zu gewinnen; von hier aus besuchte er Tersteegen in Mühlheim und trat zu diesem in ein enges Freundschaftsverhältniß. Besonders machten aber die Vorträge des Jakob Chevalier aus Amsterdam auf ihn einen großen Eindruck, so daß er nun selbst ein ""Erweckter"" wurde. Schon Wittwer, bezog er mit dein einzigen überlebenden Sohne im J. 1760 die Universität Duisburg, um Theologie zu studiren und machte dann im J. 1761 zu Ruhrort sein Candidatenexamen. In demselben Jahre noch ward er Lehrer an der lateinischen Schule zu Orsoy; am 4. Mai 1762 ward er daselbst zum Rector erwählt. Im folgenden Jahre wurde er Rector zu Goch im Herzogthum Cleve, und in dieser Stellung, in welcher er auch mitunter zu predigen hatte, scheint er bis zu seinem Tode verblieben zu sein. Im J. 1764 verheirathete er sich zum zweiten Male; von allen Kindern blieb ihm aber nur der eine Sohn aus erster Ehe. Friedrich, erhalten. Unter vielerlei äußeren Leiden und selbst Nahrungssorgen sprach er seinen kindlichen Glauben und seine Liebe zum Heilande in einer Reihe geistlicher Lieder aus, die in drei Sammlungen (1751. 1771 und 1784) erschienen und in den Kreisen der Erweckten am Niederrhein vielfach Verbreitung fanden. In Gemeindegesangbücher scheinen sie keine Aufnahme gefunden zu haben, obschon (nach Koch) mehrere dessen wohl werth gewesen wären. Er starb im J. 1791 (oder später?).Koch. Geschichte des Kirchenlieds u. s. f. 3. Aufl. 6. Bd. S. 69—77 (nach Kraft's handschriftlichem Tagebuch). ",1848,102493979,0,1,http://www.deutsche-biographie.de/sfz44795.html
"Mappus, Markus",1632 bis 1701,"Mappus: Marcus Mappus, Arzt, am 28. October 1632 in Straßburg geboren, hatte zuerst an der Universität seiner Vaterstadt, später in Padua Medicin studirt und nach seiner Rückkehr von dort im J. 1653 in Straßburg die Doctorwürde erlangt. Er habilitirte sich daselbst als praktischer Arzt, wurde nach einigen Jahren zum Professor der Botanik ernannt, später bekleidete er auch den|Lehrstuhl der praktischen Medicin; er ist am 9. August 1701, nachdem ihm noch das Canonicat im Kapitel von St. Thomas übertragen worden war, gestorben. — M. war ein eifriger Vertreter der alten griechischen Heilkunde, als deren Repräsentanten er Hippokrates und Galen am höchsten stellte und welche er gegen die iatrochemischen und iatrophysischen Theorien seiner Zeit aufs lebhafteste vertheidigte; übrigens zeichnete er sich durch die größte Gewissenhaftigkeit in der Erfüllung seiner akademischen Pflichten aus. — Von seinen zahlreichen medicinischen Arbeiten, welche sämmtlich als akademische Gelegenheitsschriften erschienen sind und fast alle Gebiete der Heilkunde betreffen, verdienen die ""Dissertatio de voce articulata"", 1681, ein Versuch einer mechanischen Erklärung der Sprachbildung, und ""Historia med. de acephalis"", 1687, Abbildung und Beschreibung eines kopflosen Fötus, besonders genannt zu werden. — Unter seinen botanischen Werken nehmen ""Catalogus plantarum horti medici Argentoratensis"", 1691 (später in erweiterter Bearbeitung von Spielmann herausgegeben) und ""Historia plantarum Alsaticarum"", eine alphabetische Aufzählung zahlreicher, zum Theil sehr seltener Pflanzen mit der Tournefort'schen Bezeichnung nach Mappus' Tode (1742) von Joh. Christ. Ehrmann herausgegeben, die erste Stelle ein.",1693,124706681,0,1,http://www.deutsche-biographie.de/sfz57989.html
"Reichenbach, Johann Friedrich Jakob",1760 bis 1839,"Reichenbach: Johann Friedrich Jakob Reichenbach, Schulmann und Philologe, 1760—1839. Er war als der Sohn eines Landwirthes in dem Dorfe|Großmonra bei Cölleda in Thüringen geboren; als Geburtstag gibt der Neue Nekrolog den 18. August 1759, Eckstein im Nomenclator philol. den 24. Januar 1760 an. Durch Vermittlung des Ortspfarrers erhielt er 1773 eine Freistelle auf der Klosterschule Dondorf, kam dann 1776 auf die Thomasschule in Leipzig, deren Rector J. F. Fischer ihn in jeder Weise förderte und unterstützte, und bezog Ostern 1783 die dortige Universität, um Theologie zu studiren. 1786 legte er die Candidatenprüfung in Dresden ab und wurde dann Hofmeister im Hause eines Leipziger Juristen. 1790 wurde er durch Fischer's Vermittlung Quintus an der Thomasschule und erwarb nun auch die philosophische Magisterwürde; 1796 wurde er Tertius, 1800 Conrector. 1832 emeritirt, siedelte er nach dem Dorfe Zöbigker bei Leipzig über und starb am 17. Oct. 1839. — Von seinen Schriften sind außer einer Ausgabe von Cicero's Tusculanen und einer Uebersetzung der Aeneis vornehmlich zu nennen sein ""Griechisch-Deutsches und Deutsch-Griechisches Handwörterbuch"" in 3 Theilen (1801—2 und 1818—25), sein ""Lateinisch-Deutsches und Deutsch-Lateinisches Handwörterbuch"" in 2 Theilen o. J. und besonders: ""Gotth. Ephr. Lessingii Observationes criticae in varios scriptores graecos et latinos ex operibus eius collectae et in ordinem redactae"". Auch Romane hat er verfaßt (""Kleine Romane aus dem mittleren Zeitalter"" 1788, ""Kunigunde von Rabenswalde"" 1790), welche, wie seine Jugendschriften, mit Recht vergessen sind.",1602,115376135,0,1,http://www.deutsche-biographie.de/sfz75921.html
"Hauptmann, Johann Gottfried",1712 bis 1782,"Hauptmann: Dr. Johann Gottfried Hauptmann, geboren am 19. October 1712 in Großenhain, der Sohn eines Zinngießers, kam, nach vollbrachten Schul- und Universitätsstudien in Pforta und Leipzig als Magister legens 1737 nach Gera, um hier am Rutheneum (dem fürstlichen Gymnasium) als Conrector einzutreten. 1743 erhielt er das Prädicat als Professor der Beredsamkeit und gelangte 1751 zum Directorat der genannten Anstalt. Zu Altdorf wurde er im J. 1768 Doctor der Gottesgelahrtheit und starb am 21. October 1782 als Gymnasial-Director zu Gera. — Ueber sein Leben befindet sich Manches in den Biedermann'schen Act. scholastic. Ebenso in Rathleff's Geschichte jetzt lebender Gelehrten, I. Theil, pag. 463—88. Ueber seine Schriften, deren Anführung hier der Raum nicht gestattet, hat Professor Zeibich in Gera im J. 1783 ein langes Verzeichniß angefertigt, unter dem Titel: ""Scripta Viri summe venerabilis et excellentissimi D. Joaunis Godofredi Hauptmanni, illustris Ruthenei Directoris"" etc. H. hat eine sehr bedeutende Anzahl kleiner Schriften herausgegeben, darunter allein in den J. 1755—82 bis kurz vor seinem Tode 70 lateinische und 22 deutsche Programme (gesammelt in der fürstlichen Bibliothek zu Gera). Sie sind zumeist historischen und biographischen Inhalts und haben mancher Geschichtsforschung als wesentliche Quelle gedient. In seiner langjährigen Wirksamkeit hat H. außerdem durch Erziehung und Bildung junger Gelehrten sich große Verdienste erworben. ",1461,104366141,0,1,http://www.deutsche-biographie.de/sfz28289.html
"Gaertner, Rudolf",1817 bis 1880,"Gaertner: Rudolf Gaertner, Verlagsbuchhändler, geboren am 15. Januar 1817 zu Berlin, † ebenda am 25. December 1880. Er begründete seine buchhändlerische Selbständigkeit am 1. Juni 1841 mit dem Ankauf der im|J. 1806 begründeten Amelang'schen Sortimentsbuchhandlung, welche Firma er jedoch am 1. Januar 1855 wieder veräußerte, um sich hinfort dem Verlage zu widmen, für welchen er mit seinem Namen firmirte. G. erweiterte seine Handlung durch Unkauf einzelner Verlagsartikel; wir nennen davon nur: Wredow's Gartenfreund aus C. F. Amelang's Verlag, den Verlag von Louis Nitze (1854) und den der Firma Karl Schultze's Buchdruckerei in Berlin (1858). G. pflegte hauptsächlich wissenschaftliche Litteratur und zwar mit Vorliebe pädagogische, sprachwissenschaftliche und naturwissenschaftliche, ohne jedoch die anderen Disciplinen auszuschließen. Eine Reihe hervorragender Autoren stand ihm hierin zur Seite: Professor Berg, hauptsächlich bekannt durch seinen anatomischen Atlas zur pharmaceutischen Warenkunde, Professor Flückiger, der hochgeschätzte Botaniker, ferner die Prof. Haym, Lange, der Verfasser vielverbreiteter und hochgeschätzter Lesebücher, u. A. — Neben seiner Berufsthätigkeit widmete er sich auch anderen Aufgaben; so hat er öffentlich und im stillen geschafft und gewirkt mit einer Zuverlässigkeit und Gründlichkeit, die in mehr als einer Beziehung als der Wiederglanz seines inneren Menschen gelten können. Nach Gaertner's Tode übernahm Hermann Heyfelder, einer seiner früheren Zöglinge das Geschäft, firmirte hinfort R. Gärtner's Verlag H. Heyfelder, verkaufte aber 1903 den größeren Theil des Verlags an die Weidmann'sche Buchhandlung und verlegte die Firma Hermann Heyfelder nach Freiburg i. B. ",1711,133241904,0,1,http://www.deutsche-biographie.de/sfz19762.html
"Steinheuer, Heinrich",1819 bis 1889,"Steinheuer: Heinrich Steinheuer, lyrischer Dichter, geboren am 18. April 1819 zu Koblenz, wurde in seiner Jugend von einem langwierigen Augenleiden befallen, das ihn Jahre lang ans Zimmer fesselte. In dieser unfreiwilligen Abschließung vom Außenleben fand sein Hang zu Träumereien reiche Nahrung, und früh schon äußerte sich seine lebhaft erregte Phantasie in poetischen Versuchen. In Minden, wohin sein Vater als höherer Steuerbeamter versetzt worden war, besuchte St. das Gymnasium, doch ließ seine Schwächlichkeit ein dauerndes Studium nicht zu, so daß er, wenngleich nur ungern, den Beruf eines Kaufmanns erwählte. Vielfache Reisen gaben ihm Anregung zu poetischem Schaffen und Gelegenheit, mit manchen gefeierten Dichtergrößen in persönlichen Verkehr zu treten. Im J. 1847 ließ sich St. in Lindlar (Reg.-Bez. Köln) als Kaufmann und Gutsbesitzer nieder; doch ließ ihm seine vorwiegend praktische Lebensthätigkeit immer noch Muße genug, der Poesie zu huldigen. Er ist vorwiegend lyrischer Dichter und hat folgende Sammlungen veröffentlicht: ""Leben und Lieben. Gedichte"" (1860); ""Lust und Leid. Neue Gedichte"" (1883); ""Waldhornklänge. Jagdlieder"" (1884). Außerdem besitzen wir von ihm ein Festspiel ""Des Kriegers Heimkehr"" (1871) und ein Lustspiel ""Der Steckbrief"" (1888). ""St. ist kein origineller Dichter, er gewinnt den oft besungenen Stoffen keineswegs neue Seiten ab, aber er hat ein bedeutendes Talent, seine Gefühle in anmuthigster Form zum Ausdruck zu bringen. Seine Verse sind im höchsten Grade einschmeichelnd; sie schmiegen sich an unsere Seele wie spielende Wellen an den Körper und hauchen uns ein süßes Gefühl dichterischen Genusses ein. Und das bei aller Einfachheit des Versmaßes und der Reime."" St. starb in Lindlar am 9. December 1889.",1755,117743739,0,1,http://www.deutsche-biographie.de/sfz81216.html
"Starter, Jan Jansen",1594 bis 1626,"Starter: Jan Janssen Starter, holländischer Dichter. Geboren 1594 zu London, kam er wahrscheinlich 1607 nach Amsterdam, da seine Verwandten als Dissenters England verlassen mußten. 1612 in die Rederijkerkamer ln liefde bloeyende aufgenommen, begab er sich 1614 nach Leeuwarden, wo er heirathete und eine Buchhandlung begründete. Auch hier stiftete er 1617 einen Dichterverein, welcher seine Schauspiele ""Don Timbre de Cardone"" und ""Dareide"" aufführte, sich aber 1619 auflösen mußte. St. siedelte 1620 nach Franeker über, wo er sich zugleich als Student der Rechte einschreiben ließ. Sein Geschäft wurde 1622 zwangsweise verkauft. Er selbst war 1621 bereits wieder in Amsterdam, um seine Gedichtsammlung ""Friesche lusthof beplant met verscheydene stichtelijke minneliedekens, gedichten, ende boertighe kluchten"" drucken zu lassen. Obschon sie viel Beifall fand und bis 1627 noch vier Auflagen veranstaltet wurden, sah er selbst sich doch genöthigt, unter Mansfeld's Fahnen zu treten. 1626 verschwindet seine Spur. Seine Gedichte ließ J. van Vloten 1864 zu Utrecht nochmals abdrucken, jedoch ohne die zwei Dramen und ohne die satirische Pastorale ""Angeniet"", welche Brederoo angefangen, St. vollendet hatte. In der That hat St. diesem liebenswürdigen Lyriker sich besonders angeschlossen und in lebhaften Formen lustige und sehnsüchtige Liebe zum Ausdruck gebracht. Seine ""Mennisten-Vriagie"" erregte wegen des Spottes auf die Scheintugend der mennonitischen Sectirer Anstoß auch in neuerer Zeit. Kräftig sind seine Soldatenlieder, welche Moritz von Nassau feiern; von einer ""Mansfeldias"" konnte er nur einen ""Voorloper"" erscheinen lassen. Andere Gedichte, besonders die auf Hochzeiten oder bei politischen Anlässen gedichteten, sind in steifen Alexandrinern abgefaßt und scheinen nur auf Gelderwerb auszugehen.",1808,119295016,0,1,http://www.deutsche-biographie.de/sfz81036.html
Eberhard,"erwähnt 1282, gestorben 1321","Zweibrücken: Graf Eberhard von Zweibrücken, Herr zu Bitsch, † 1321, war der zweite Sohn des Grafen Heinrich II., des Streitbaren, von Zweibrücken und regierte nach dem Tode seines Vaters 1282 die väterlichen Erblande zunächst gemeinsam mit seinem Bruder Walram I., während der ältere Bruder Simon die von der Mutter ererbten rechtsrheinischen Ebersteinischen Gebiete erhielt und der Stifter der mit seinen Söhnen wieder erloschenen Linie der Grafen von Zweibrücken-Eberstein wurde. Seinen Wohnsitz hatte er meist in Mörsberg (Marimont) in Lothringen, in dessen Nähe er ansehnliche von ihm selbständig verwaltete Besitzungen hatte. Nachdem früher schon eine Theilung des größten Theils des väterlichen Erbes zwischen Eberhard und Walram stattgefunden hatte und 1295 auch das Amt Lemberg unter ihnen getheilt worden war, vertauschte Eberhard 1297 seine lothringischen Güter mit Herzog Friedrich III. von Lothringen gegen die Burg und Herrschaft Bitsch und wurde dadurch zum Gründer der Zweibrücken-Bitscher Linie seines Hauses, welche 1570 mit dem Grafen Jakob von Zweibrücken-Bitsch und Ochsenstein ausstarb. Er war mit Agnes, Gräfin von Saarbrücken, vermählt und hinterließ zwei Söhne,|Simon I. († 1355), welcher den Stamm fortpflanzte, und Eberhard, welcher 1347 kinderlos starb.",1280,135734800,0,1,http://www.deutsche-biographie.de/sfz12262.html
"Megerle, Abraham",1607 bis 1680,"Megerle: Abraham Megerle, ein sehr fruchtbarer Kirchencomponist. Geboren den 9. Februar 1607 zu Wasserburg am Inn, † den 29. Mai 1680 im Collegiatstift zu Altötting in Baiern. Er studirte in Innsbruck und war Scholar und Kapellknabe des Hofkapellmeisters Stadlmayr (1617—1634) in Salzburg. Im J. 1640 wurde er vom Bischof von Constanz, Johann IV. von Waldburg, als Kapellmeister an den Dom berufen. Von da ging er nach Salzburg in gleicher Eigenschaft. 1655 verließ er Salzburg und ging nach Altötting ins adliche Collegiatstift, nachdem er vom Kaiser in den Adelstand erhoben war. Seine Werke erschienen von 1634—1640 in Constanz, 1642—1649 in Salzburg und 1657—1668 in München. In seinem Testament verzeichnet er gegen 1486 Compositionen und machte das Kloster Zofingen bei Constanz zum Erben derselben. Gerber besaß sein gestochenes Porträt, auf dem sich folgende Inschrift befindet: Abraham Megerle Wasserburgensis Bojus, Musurgus nostri aevi celeberrimus; olim Constantiensis Cathedralis deinde Salisburgensis Archiepiscopalis Capellae Magister, et ibidem B. V. ad Nives, nunc Ecclesiae Collegiatae Oetingae Veteris Canonicus: ob eximiam artis peritiam a Ferdinando III. Rom. Imperatore nobilitatis jure donatus. Seine Compositionen sind äußerst selten geworden; selbst in der Münchener Bibliothek finden sich nur wenige Fragmente derselben, darunter 6 Stimmen einer Psalmodia Jesu et Mariae sacra a 2, 3, et 4 vocibus, 2 instrumentis necessariis cum aliis tam vocibus quam instrumentis et ripienis ad libitum. Lib. I opus II. Monachi, Jo. Jäcklin 1657. — Ein Urtheil über die Bedeutung des Meisters läßt sich unter solchen Umständen vor der Hand nicht fällen.",1665,120215403,0,1,http://www.deutsche-biographie.de/sfz59790.html
