name,date,leben,lengthleben,idn,iplace,ibio,url
"Fischer, Fritz",1928 bis 1999,,0,122327608,0,0,http://www.deutsche-biographie.de/sfz044_00256_1.html
"Florin, Irmela",1938 bis 1998,,0,122005392,0,0,http://www.deutsche-biographie.de/sfz045_00423_1.html
"Flad, Georg",1853 bis 1913,,0,1012263525,1,0,http://www.deutsche-biographie.de/sfz045_00020_1.html
"Fischer, Johann Nepomuk",1777 bis 1847,,0,116558334,0,0,http://www.deutsche-biographie.de/sfz106901.html
"Fitting, Hans",1877 bis 1970,,0,116585420,0,0,http://www.deutsche-biographie.de/sfz52946.html
"Flechtheim, Ossip K.",1909 bis 1998,,0,118533789,0,0,http://www.deutsche-biographie.de/sfz045_00097_1.html
"Flürscheim, Bernhard",1808 bis 1868,,0,13632570X,0,0,http://www.deutsche-biographie.de/sfz19611.html
"Fischer, Robert",1911 bis 1983,,0,118533460,1,0,http://www.deutsche-biographie.de/sfz044_00480_1.html
"Fischer, Wilhelm von",1815 bis 1865,,0,135999731,0,0,http://www.deutsche-biographie.de/sfz16311.html
"Flinsch, Alexander",1834 bis 1912,,0,117701610,0,0,http://www.deutsche-biographie.de/sfz16455.html
"Florschütz, Georg",1859 bis 1940,,0,11663068X,1,0,http://www.deutsche-biographie.de/sfz045_00431_1.html
"Foerster, Richard",1879 bis 1952,,0,133360342,1,0,http://www.deutsche-biographie.de/sfz045_00635_1.html
"Fischer, Karl August",1828 bis 1892,,0,104271531,0,0,http://www.deutsche-biographie.de/sfz044_00385_1.html
"Fleck, Sophie Luise",1776 oder 1777  bis 1846,,0,116598271,0,0,http://www.deutsche-biographie.de/sfz16375.html
"Floderer, Alois",gestorben 1905,,0,136926959,0,0,http://www.deutsche-biographie.de/sfz56918.html
"Fischer, Heinz",1911 bis 1991,,0,130220051,0,0,http://www.deutsche-biographie.de/sfz044_00296_1.html
"Flor, Christian",1626 bis 1697,,0,119542269,0,0,http://www.deutsche-biographie.de/sfz045_00393_1.html
"Fischer, Ernst",1907 bis 1939,,0,118974130,0,0,http://www.deutsche-biographie.de/sfz16205.html
"Fleischhacker, Leopold",geboren 1882,,0,116601779,1,0,http://www.deutsche-biographie.de/sfz045_00191_1.html
"Focke, Henrich",1890 bis 1979,,0,119361604,0,0,http://www.deutsche-biographie.de/sfz130383.html
"Fleck, Hans",1876 bis 1955,,0,138986169,0,0,http://www.deutsche-biographie.de/sfz103340.html
"Fischer, Franz",1889 bis 1962,,0,137482132,0,0,http://www.deutsche-biographie.de/sfz044237-5.html
"Fleuchaus, Margarethe",1842 bis 1905,,0,1012557677,1,0,http://www.deutsche-biographie.de/sfz045_00295_1.html
"Floris, Cornelis",1514 bis 1575,,0,119454858,0,0,http://www.deutsche-biographie.de/sfz045_00428_1.html
"Fischer, Robert Walter",geboren 1903,,0,122136993,1,0,http://www.deutsche-biographie.de/sfz044_00479_1.html
"Fischer, Franz",geboren 1850,,0,138985685,0,0,http://www.deutsche-biographie.de/sfz103337.html
"Fleissner, Hermann",1865 bis nach 1930,,0,101638450,1,0,http://www.deutsche-biographie.de/sfz045_00235_1.html
"Fitzinger, Leopold Josef",1802 bis 1884,,0,116586516,0,0,http://www.deutsche-biographie.de/sfz27734.html
"Fischer, Ludwig Hans",1848 bis ? (nach 1898,,0,116559446,1,0,http://www.deutsche-biographie.de/sfz044_00430_1.html
"Fischer, Heinrich",22.8.1896 bis 16.3.1974,,0,116556250,1,0,http://www.deutsche-biographie.de/sfz044_00293_1.html
"Fischer, Karl Christian Friedrich",1803 bis 1854,,0,130168564,1,0,http://www.deutsche-biographie.de/sfz044_00387_1.html
Floribert,gestorben 746,,0,135894336,0,0,http://www.deutsche-biographie.de/sfz31673.html
"Fischer, William",1846 bis 1906,,0,116583940,1,0,http://www.deutsche-biographie.de/sfz044_00521_1.html
"Fjodorow, Lorenz",1927 bis 2001,,0,119215225,0,0,http://www.deutsche-biographie.de/sfz044_00613_1.html
"Fockenbrock, Magnus",unbekannt,,0,139836241,0,0,http://www.deutsche-biographie.de/sfz110717.html
"Foerster, Jeremias Sigismund","erwähnt 1800, gestorben 1819",,0,136284582,0,0,http://www.deutsche-biographie.de/sfz19229.html
"Flesch, Josef",gestorben 1854,,0,143438395,0,0,http://www.deutsche-biographie.de/sfz16440.html
"Fischer, Joseph Wladislaw",geboren 1785,,0,116590300,0,0,http://www.deutsche-biographie.de/sfz044_00369_1.html
"Fliedner, Dietrich",1929 bis 2010,,0,121346374,0,0,http://www.deutsche-biographie.de/sfz045314-5.html
"Foerster, Friedrich",1804 bis 1873,,0,13611749X,0,0,http://www.deutsche-biographie.de/sfz23303.html
"Fischer, Otto",1870 bis 1947,,0,139628479,0,0,http://www.deutsche-biographie.de/sfz113877.html
"Foertsch, Friedrich",1900 bis 1976,,0,127080406,1,0,http://www.deutsche-biographie.de/sfz045_00661_1.html
"Fischer, Johann Georg",1782 bis 1859,,0,121484416,1,0,http://www.deutsche-biographie.de/sfz044_00334_1.html
"Flick, Hans",unbekannt,,0,143485563,0,0,http://www.deutsche-biographie.de/sfz114346.html
"Fittkau, Gerhard",1912 bis 2004,,0,118533584,0,0,http://www.deutsche-biographie.de/sfz044_00593_1.html
"Flick, Karin-Brigitte",geboren 1941,,0,139650318,0,0,http://www.deutsche-biographie.de/sfz114345.html
"Fischer, Karl",1780 bis 1836,,0,12938495X,0,0,http://www.deutsche-biographie.de/sfz044_00375_1.html
"Fittbogen, Gottfried",1878 bis 1941,,0,116585382,1,0,http://www.deutsche-biographie.de/sfz044_00581_1.html
"Fischer, Josef Karl",1875 bis 7.1931,,0,126414076,0,0,http://www.deutsche-biographie.de/sfz044_00362_1.html
"Fleischer, Christoph",1650 bis 1709,,0,136284620,0,0,http://www.deutsche-biographie.de/sfz19238.html
"Fischer, György","geboren 1935, erwähnt 1965",,0,133765350,1,0,http://www.deutsche-biographie.de/sfz92925.html
